UID,發佈統計日期,縣市,年齡層,第1劑接種率,第2劑接種率,基礎加強劑接種率,第1次追加劑接種率,第2次追加劑接種率,第3次追加劑接種率,第4次追加劑接種率,第5次追加劑接種率
904,2023-08-27,嘉義縣,12-17歲,95.50,89.20,0.10,68.90,14.50,0.00,0.00,0.00
905,2023-08-27,嘉義縣,18-29歲,96.70,93.60,0.50,81.10,12.10,0.00,0.00,0.00
906,2023-08-27,嘉義縣,30-49歲,93.10,89.70,0.80,79.70,17.40,0.00,0.00,0.00
907,2023-08-27,嘉義縣,50-64歲,90.30,87.40,1.30,78.90,27.20,0.00,0.00,0.00
908,2023-08-27,嘉義縣,65-74歲,90.80,88.50,1.50,82.40,47.10,14.00,0.00,0.00
909,2023-08-27,嘉義縣,75歲以上,82.60,78.80,1.20,70.90,42.60,13.00,0.00,0.00
1156,2023-08-20,嘉義縣,全區,90.10,85.90,1.00,74.50,23.90,0.00,0.00,0.00
1157,2023-08-20,嘉義縣,6個月-4歲,40.90,25.20,2.50,0.50,0.00,0.00,0.00,0.00
1158,2023-08-20,嘉義縣,5-11歲,86.30,68.90,0.30,26.10,0.40,0.00,0.00,0.00
1159,2023-08-20,嘉義縣,12-17歲,95.60,89.30,0.10,69.10,14.50,0.00,0.00,0.00
1160,2023-08-20,嘉義縣,18-29歲,96.60,93.40,0.50,81.00,12.00,0.00,0.00,0.00
1161,2023-08-20,嘉義縣,30-49歲,93.20,89.70,0.80,79.80,17.40,0.00,0.00,0.00
1162,2023-08-20,嘉義縣,50-64歲,90.20,87.30,1.30,78.90,27.20,0.00,0.00,0.00
1163,2023-08-20,嘉義縣,65-74歲,90.90,88.60,1.50,82.50,47.20,14.00,0.00,0.00
1164,2023-08-20,嘉義縣,75歲以上,82.50,78.70,1.20,70.80,42.50,13.00,0.00,0.00
1411,2023-08-13,嘉義縣,全區,90.10,86.00,1.00,74.60,23.90,0.00,0.00,0.00
1412,2023-08-13,嘉義縣,6個月-4歲,41.20,25.30,2.50,0.50,0.00,0.00,0.00,0.00
1413,2023-08-13,嘉義縣,5-11歲,86.40,69.10,0.20,26.20,0.40,0.00,0.00,0.00
1414,2023-08-13,嘉義縣,12-17歲,95.60,89.40,0.10,69.20,14.60,0.00,0.00,0.00
1415,2023-08-13,嘉義縣,18-29歲,96.70,93.50,0.50,81.10,12.10,0.00,0.00,0.00
1416,2023-08-13,嘉義縣,30-49歲,93.30,89.80,0.80,79.80,17.40,0.00,0.00,0.00
1417,2023-08-13,嘉義縣,50-64歲,90.20,87.40,1.30,78.90,27.20,0.00,0.00,0.00
1418,2023-08-13,嘉義縣,65-74歲,90.90,88.50,1.50,82.50,47.30,14.00,0.00,0.00
1419,2023-08-13,嘉義縣,75歲以上,82.40,78.60,1.20,70.70,42.40,13.00,0.00,0.00
1666,2023-08-06,嘉義縣,全區,90.10,86.00,1.00,74.60,23.90,0.00,0.00,0.00
1667,2023-08-06,嘉義縣,6個月-4歲,41.30,25.40,2.60,0.40,0.00,0.00,0.00,0.00
1668,2023-08-06,嘉義縣,5-11歲,86.50,69.30,0.20,26.30,0.40,0.00,0.00,0.00
1669,2023-08-06,嘉義縣,12-17歲,95.80,89.60,0.10,69.50,14.60,0.00,0.00,0.00
1670,2023-08-06,嘉義縣,18-29歲,96.70,93.50,0.50,81.10,12.10,0.00,0.00,0.00
1671,2023-08-06,嘉義縣,30-49歲,93.30,89.80,0.80,79.80,17.50,0.00,0.00,0.00
1672,2023-08-06,嘉義縣,50-64歲,90.30,87.40,1.30,78.90,27.20,0.00,0.00,0.00
1673,2023-08-06,嘉義縣,65-74歲,90.70,88.40,1.50,82.40,47.20,14.00,0.00,0.00
1674,2023-08-06,嘉義縣,75歲以上,82.50,78.60,1.20,70.60,42.40,12.90,0.00,0.00
1921,2023-07-30,嘉義縣,全區,90.20,86.00,1.00,74.60,23.90,0.00,0.00,0.00
1922,2023-07-30,嘉義縣,6個月-4歲,41.50,25.60,2.60,0.40,0.00,0.00,0.00,0.00
1923,2023-07-30,嘉義縣,5-11歲,86.60,69.40,0.20,26.40,0.40,0.00,0.00,0.00
1924,2023-07-30,嘉義縣,12-17歲,95.90,89.70,0.10,69.60,14.60,0.00,0.00,0.00
1925,2023-07-30,嘉義縣,18-29歲,96.80,93.60,0.50,81.20,12.10,0.00,0.00,0.00
1926,2023-07-30,嘉義縣,30-49歲,93.30,89.80,0.80,79.90,17.50,0.00,0.00,0.00
1927,2023-07-30,嘉義縣,50-64歲,90.30,87.40,1.30,78.90,27.30,0.00,0.00,0.00
1928,2023-07-30,嘉義縣,65-74歲,90.60,88.30,1.50,82.30,47.20,14.00,0.00,0.00
1929,2023-07-30,嘉義縣,75歲以上,82.40,78.60,1.20,70.60,42.40,12.90,0.00,0.00
2176,2023-07-23,嘉義縣,全區,90.20,86.00,1.00,74.60,23.90,0.00,0.00,0.00
2177,2023-07-23,嘉義縣,6個月-4歲,41.80,25.70,2.60,0.40,0.00,0.00,0.00,0.00
2178,2023-07-23,嘉義縣,5-11歲,86.80,69.60,0.20,26.50,0.40,0.00,0.00,0.00
2179,2023-07-23,嘉義縣,12-17歲,96.00,89.80,0.10,69.80,14.70,0.00,0.00,0.00
2180,2023-07-23,嘉義縣,18-29歲,96.90,93.60,0.50,81.20,12.10,0.00,0.00,0.00
2181,2023-07-23,嘉義縣,30-49歲,93.30,89.80,0.80,79.90,17.50,0.00,0.00,0.00
2182,2023-07-23,嘉義縣,50-64歲,90.30,87.40,1.30,78.90,27.30,0.00,0.00,0.00
2183,2023-07-23,嘉義縣,65-74歲,90.60,88.30,1.50,82.20,47.20,14.00,0.00,0.00
2184,2023-07-23,嘉義縣,75歲以上,82.40,78.50,1.20,70.50,42.30,12.90,0.00,0.00
2431,2023-07-16,嘉義縣,全區,90.20,86.00,1.00,74.60,23.90,0.00,0.00,0.00
2432,2023-07-16,嘉義縣,6個月-4歲,42.10,25.80,2.60,0.40,0.00,0.00,0.00,0.00
2433,2023-07-16,嘉義縣,5-11歲,86.80,69.60,0.20,26.50,0.40,0.00,0.00,0.00
2434,2023-07-16,嘉義縣,12-17歲,95.90,89.70,0.10,69.80,14.70,0.00,0.00,0.00
2435,2023-07-16,嘉義縣,18-29歲,96.60,93.40,0.50,81.00,12.10,0.00,0.00,0.00
2436,2023-07-16,嘉義縣,30-49歲,93.30,89.80,0.80,79.90,17.50,0.00,0.00,0.00
2437,2023-07-16,嘉義縣,50-64歲,90.30,87.40,1.30,78.90,27.30,0.00,0.00,0.00
2438,2023-07-16,嘉義縣,65-74歲,90.90,88.60,1.60,82.50,47.40,14.00,0.00,0.00
2439,2023-07-16,嘉義縣,75歲以上,82.40,78.50,1.20,70.50,42.30,12.90,0.00,0.00
2686,2023-07-09,嘉義縣,全區,90.20,86.00,1.00,74.60,23.90,0.00,0.00,0.00
2687,2023-07-09,嘉義縣,6個月-4歲,42.20,25.80,2.60,0.40,0.00,0.00,0.00,0.00
2688,2023-07-09,嘉義縣,5-11歲,87.00,69.90,0.20,26.60,0.30,0.00,0.00,0.00
2689,2023-07-09,嘉義縣,12-17歲,95.90,89.70,0.10,69.90,14.70,0.00,0.00,0.00
2690,2023-07-09,嘉義縣,18-29歲,96.70,93.40,0.50,81.10,12.00,0.00,0.00,0.00
2691,2023-07-09,嘉義縣,30-49歲,93.30,89.80,0.80,79.90,17.40,0.00,0.00,0.00
2692,2023-07-09,嘉義縣,50-64歲,90.30,87.40,1.30,78.90,27.30,0.00,0.00,0.00
2693,2023-07-09,嘉義縣,65-74歲,90.90,88.50,1.60,82.50,47.40,14.00,0.00,0.00
2694,2023-07-09,嘉義縣,75歲以上,82.40,78.50,1.20,70.50,42.30,12.90,0.00,0.00
2941,2023-07-02,嘉義縣,全區,90.20,86.00,1.00,74.60,23.90,0.00,0.00,0.00
2942,2023-07-02,嘉義縣,6個月-4歲,42.40,25.90,2.60,0.40,0.00,0.00,0.00,0.00
2943,2023-07-02,嘉義縣,5-11歲,87.10,70.00,0.20,26.70,0.30,0.00,0.00,0.00
2944,2023-07-02,嘉義縣,12-17歲,96.00,89.90,0.10,70.10,14.80,0.00,0.00,0.00
2945,2023-07-02,嘉義縣,18-29歲,96.70,93.50,0.50,81.10,12.00,0.00,0.00,0.00
2946,2023-07-02,嘉義縣,30-49歲,93.30,89.80,0.80,79.90,17.40,0.00,0.00,0.00
2947,2023-07-02,嘉義縣,50-64歲,90.30,87.40,1.30,78.90,27.30,0.00,0.00,0.00
2948,2023-07-02,嘉義縣,65-74歲,90.80,88.50,1.60,82.40,47.40,14.00,0.00,0.00
2949,2023-07-02,嘉義縣,75歲以上,82.40,78.50,1.20,70.50,42.30,12.90,0.00,0.00
3196,2023-06-25,嘉義縣,全區,90.20,86.00,1.00,74.60,23.90,0.00,0.00,0.00
3197,2023-06-25,嘉義縣,6個月-4歲,42.50,26.00,2.60,0.30,0.00,0.00,0.00,0.00
3198,2023-06-25,嘉義縣,5-11歲,87.10,70.10,0.20,26.70,0.30,0.00,0.00,0.00
3199,2023-06-25,嘉義縣,12-17歲,96.10,90.00,0.10,70.30,14.80,0.00,0.00,0.00
3200,2023-06-25,嘉義縣,18-29歲,96.80,93.60,0.50,81.20,12.10,0.00,0.00,0.00
3201,2023-06-25,嘉義縣,30-49歲,93.30,89.80,0.80,79.90,17.40,0.00,0.00,0.00
3202,2023-06-25,嘉義縣,50-64歲,90.30,87.40,1.30,78.90,27.30,0.00,0.00,0.00
3203,2023-06-25,嘉義縣,65-74歲,90.80,88.40,1.60,82.40,47.40,14.00,0.00,0.00
3204,2023-06-25,嘉義縣,75歲以上,82.30,78.40,1.20,70.30,42.20,12.80,0.00,0.00
3451,2023-06-18,嘉義縣,全區,90.20,86.10,1.00,74.60,23.80,0.00,0.00,0.00
3452,2023-06-18,嘉義縣,6個月-4歲,42.70,26.10,2.60,0.30,0.00,0.00,0.00,0.00
3453,2023-06-18,嘉義縣,5-11歲,87.40,70.30,0.20,26.80,0.30,0.00,0.00,0.00
3454,2023-06-18,嘉義縣,12-17歲,96.10,90.00,0.10,70.40,14.80,0.00,0.00,0.00
3455,2023-06-18,嘉義縣,18-29歲,96.90,93.70,0.60,81.30,12.10,0.00,0.00,0.00
3456,2023-06-18,嘉義縣,30-49歲,93.30,89.80,0.80,79.90,17.40,0.00,0.00,0.00
3457,2023-06-18,嘉義縣,50-64歲,90.30,87.40,1.30,78.90,27.30,0.00,0.00,0.00
3458,2023-06-18,嘉義縣,65-74歲,90.70,88.30,1.50,82.30,47.40,14.00,0.00,0.00
3459,2023-06-18,嘉義縣,75歲以上,82.20,78.40,1.20,70.30,42.10,12.80,0.00,0.00
3706,2023-06-10,嘉義縣,全區,90.20,86.00,1.00,74.60,23.80,0.00,0.00,0.00
3707,2023-06-10,嘉義縣,6個月-4歲,42.80,26.00,2.50,0.30,0.00,0.00,0.00,0.00
3708,2023-06-10,嘉義縣,5-11歲,87.30,70.30,0.20,26.80,0.30,0.00,0.00,0.00
3709,2023-06-10,嘉義縣,12-17歲,95.90,89.80,0.10,70.30,14.80,0.00,0.00,0.00
3710,2023-06-10,嘉義縣,18-29歲,96.70,93.50,0.60,81.10,12.00,0.00,0.00,0.00
3711,2023-06-10,嘉義縣,30-49歲,93.20,89.70,0.80,79.80,17.30,0.00,0.00,0.00
3712,2023-06-10,嘉義縣,50-64歲,90.30,87.40,1.30,78.90,27.30,0.00,0.00,0.00
3713,2023-06-10,嘉義縣,65-74歲,90.70,88.40,1.50,82.40,47.40,14.00,0.00,0.00
3714,2023-06-10,嘉義縣,75歲以上,82.40,78.50,1.20,70.40,42.20,12.80,0.00,0.00
3961,2023-06-03,嘉義縣,全區,90.20,86.00,1.00,74.60,23.80,0.00,0.00,0.00
3962,2023-06-03,嘉義縣,6個月-4歲,42.90,26.00,2.50,0.00,0.00,0.00,0.00,0.00
3963,2023-06-03,嘉義縣,5-11歲,87.40,70.40,0.20,26.80,0.30,0.00,0.00,0.00
3964,2023-06-03,嘉義縣,12-17歲,96.00,90.00,0.10,70.60,14.90,0.00,0.00,0.00
3965,2023-06-03,嘉義縣,18-29歲,96.80,93.60,0.60,81.20,12.00,0.00,0.00,0.00
3966,2023-06-03,嘉義縣,30-49歲,93.20,89.70,0.80,79.80,17.30,0.00,0.00,0.00
3967,2023-06-03,嘉義縣,50-64歲,90.30,87.40,1.30,78.90,27.30,0.00,0.00,0.00
3968,2023-06-03,嘉義縣,65-74歲,90.60,88.20,1.50,82.20,47.30,13.90,0.00,0.00
3969,2023-06-03,嘉義縣,75歲以上,82.40,78.50,1.20,70.30,42.20,12.70,0.00,0.00
4216,2023-05-27,嘉義縣,全區,90.20,86.00,1.00,74.60,23.80,0.00,0.00,0.00
4217,2023-05-27,嘉義縣,6個月-4歲,43.00,26.00,2.40,0.00,0.00,0.00,0.00,0.00
4218,2023-05-27,嘉義縣,5-11歲,87.60,70.60,0.20,26.80,0.30,0.00,0.00,0.00
4219,2023-05-27,嘉義縣,12-17歲,96.10,90.10,0.10,70.70,14.90,0.00,0.00,0.00
4220,2023-05-27,嘉義縣,18-29歲,96.80,93.60,0.60,81.20,12.00,0.00,0.00,0.00
4221,2023-05-27,嘉義縣,30-49歲,93.30,89.80,0.80,79.80,17.30,0.00,0.00,0.00
4222,2023-05-27,嘉義縣,50-64歲,90.30,87.40,1.30,78.90,27.30,0.00,0.00,0.00
4223,2023-05-27,嘉義縣,65-74歲,90.50,88.10,1.50,82.20,47.30,13.90,0.00,0.00
4224,2023-05-27,嘉義縣,75歲以上,82.40,78.40,1.20,70.30,42.10,12.70,0.00,0.00
4471,2023-04-30,嘉義縣,全區,90.20,86.00,1.00,74.60,23.70,0.00,0.00,0.00
4472,2023-04-30,嘉義縣,6個月-4歲,43.60,26.10,2.20,0.00,0.00,0.00,0.00,0.00
4473,2023-04-30,嘉義縣,5-11歲,88.00,71.00,0.20,27.00,0.30,0.00,0.00,0.00
4474,2023-04-30,嘉義縣,12-17歲,96.00,90.20,0.10,71.10,14.90,0.00,0.00,0.00
4475,2023-04-30,嘉義縣,18-29歲,96.90,93.70,0.60,81.30,11.90,0.00,0.00,0.00
4476,2023-04-30,嘉義縣,30-49歲,93.20,89.70,0.80,79.80,17.20,0.00,0.00,0.00
4477,2023-04-30,嘉義縣,50-64歲,90.30,87.40,1.30,78.90,27.20,0.00,0.00,0.00
4478,2023-04-30,嘉義縣,65-74歲,90.60,88.30,1.50,82.30,47.30,13.70,0.00,0.00
4479,2023-04-30,嘉義縣,75歲以上,82.00,78.00,1.20,69.90,41.70,12.40,0.00,0.00
4726,2023-04-24,嘉義縣,全區,90.30,86.10,1.00,74.50,23.40,0.00,0.00,0.00
4727,2023-04-24,嘉義縣,6個月-4歲,43.80,26.20,2.10,0.00,0.00,0.00,0.00,0.00
4728,2023-04-24,嘉義縣,5-11歲,88.00,71.00,0.20,26.90,0.30,0.00,0.00,0.00
4729,2023-04-24,嘉義縣,12-17歲,96.20,90.30,0.10,71.30,14.90,0.00,0.00,0.00
4730,2023-04-24,嘉義縣,18-29歲,97.00,93.70,0.60,81.30,11.80,0.00,0.00,0.00
4731,2023-04-24,嘉義縣,30-49歲,93.30,89.80,0.80,79.80,17.10,0.00,0.00,0.00
4732,2023-04-24,嘉義縣,50-64歲,90.30,87.50,1.30,78.90,26.50,0.00,0.00,0.00
4733,2023-04-24,嘉義縣,65-74歲,90.60,88.20,1.50,82.20,46.80,13.20,0.00,0.00
4734,2023-04-24,嘉義縣,75歲以上,82.00,78.00,1.20,69.80,41.50,12.00,0.00,0.00
4981,2023-04-17,嘉義縣,全區,90.30,86.10,1.00,74.50,23.20,0.00,0.00,0.00
4982,2023-04-17,嘉義縣,6個月-4歲,44.00,26.20,2.00,0.00,0.00,0.00,0.00,0.00
4983,2023-04-17,嘉義縣,5-11歲,88.00,71.10,0.20,26.90,0.30,0.00,0.00,0.00
4984,2023-04-17,嘉義縣,12-17歲,96.40,90.50,0.10,71.40,14.90,0.00,0.00,0.00
4985,2023-04-17,嘉義縣,18-29歲,97.00,93.80,0.60,81.30,11.80,0.00,0.00,0.00
4986,2023-04-17,嘉義縣,30-49歲,93.30,89.80,0.80,79.80,17.00,0.00,0.00,0.00
4987,2023-04-17,嘉義縣,50-64歲,90.30,87.50,1.30,78.90,26.10,0.00,0.00,0.00
4988,2023-04-17,嘉義縣,65-74歲,90.50,88.20,1.50,82.10,46.50,12.80,0.00,0.00
4989,2023-04-17,嘉義縣,75歲以上,82.00,78.00,1.20,69.80,41.40,11.70,0.00,0.00
5236,2023-04-10,嘉義縣,全區,90.30,86.10,1.00,74.50,23.10,0.00,0.00,0.00
5237,2023-04-10,嘉義縣,6個月-4歲,44.20,26.20,1.90,0.00,0.00,0.00,0.00,0.00
5238,2023-04-10,嘉義縣,5-11歲,88.20,71.20,0.10,26.90,0.30,0.00,0.00,0.00
5239,2023-04-10,嘉義縣,12-17歲,96.30,90.50,0.10,71.50,14.80,0.00,0.00,0.00
5240,2023-04-10,嘉義縣,18-29歲,97.10,93.80,0.60,81.40,11.70,0.00,0.00,0.00
5241,2023-04-10,嘉義縣,30-49歲,93.30,89.80,0.80,79.80,16.90,0.00,0.00,0.00
5242,2023-04-10,嘉義縣,50-64歲,90.30,87.40,1.30,78.80,25.90,0.00,0.00,0.00
5243,2023-04-10,嘉義縣,65-74歲,90.50,88.20,1.60,82.10,46.30,12.60,0.00,0.00
5244,2023-04-10,嘉義縣,75歲以上,82.10,78.10,1.20,69.80,41.30,11.50,0.00,0.00
5491,2023-04-05,嘉義縣,全區,90.10,85.90,1.00,74.40,23.00,0.00,0.00,0.00
5492,2023-04-05,嘉義縣,6個月-4歲,44.20,26.20,1.90,0.00,0.00,0.00,0.00,0.00
5493,2023-04-05,嘉義縣,5-11歲,88.00,71.10,0.10,26.80,0.30,0.00,0.00,0.00
5494,2023-04-05,嘉義縣,12-17歲,95.80,90.10,0.10,71.10,14.70,0.00,0.00,0.00
5495,2023-04-05,嘉義縣,18-29歲,96.60,93.30,0.60,80.90,11.60,0.00,0.00,0.00
5496,2023-04-05,嘉義縣,30-49歲,93.10,89.60,0.80,79.60,16.80,0.00,0.00,0.00
5497,2023-04-05,嘉義縣,50-64歲,90.30,87.40,1.30,78.80,25.80,0.00,0.00,0.00
5498,2023-04-05,嘉義縣,65-74歲,90.70,88.30,1.60,82.20,46.30,12.50,0.00,0.00
5499,2023-04-05,嘉義縣,75歲以上,81.90,77.90,1.20,69.60,41.10,11.20,0.00,0.00
5746,2023-03-27,嘉義縣,全區,90.10,85.90,1.00,74.30,22.70,0.00,0.00,0.00
5747,2023-03-27,嘉義縣,6個月-4歲,44.40,26.30,1.80,0.00,0.00,0.00,0.00,0.00
5748,2023-03-27,嘉義縣,5-11歲,88.10,71.00,0.10,25.90,0.10,0.00,0.00,0.00
5749,2023-03-27,嘉義縣,12-17歲,95.90,90.10,0.10,71.00,13.40,0.00,0.00,0.00
5750,2023-03-27,嘉義縣,18-29歲,96.60,93.40,0.60,80.90,11.30,0.00,0.00,0.00
5751,2023-03-27,嘉義縣,30-49歲,93.10,89.60,0.80,79.60,16.60,0.00,0.00,0.00
5752,2023-03-27,嘉義縣,50-64歲,90.30,87.40,1.30,78.80,25.60,0.00,0.00,0.00
5753,2023-03-27,嘉義縣,65-74歲,90.60,88.30,1.60,82.20,46.20,12.10,0.00,0.00
5754,2023-03-27,嘉義縣,75歲以上,81.80,77.80,1.20,69.50,40.90,10.80,0.00,0.00
6001,2023-03-20,嘉義縣,全區,90.30,86.10,1.00,74.50,23.10,0.00,0.00,0.00
6002,2023-03-20,嘉義縣,6個月-4歲,44.20,26.20,1.90,0.00,0.00,0.00,0.00,0.00
6003,2023-03-20,嘉義縣,5-11歲,88.20,71.20,0.10,26.90,0.30,0.00,0.00,0.00
6004,2023-03-20,嘉義縣,12-17歲,96.30,90.50,0.10,71.50,14.80,0.00,0.00,0.00
6005,2023-03-20,嘉義縣,18-29歲,97.10,93.80,0.60,81.40,11.70,0.00,0.00,0.00
6006,2023-03-20,嘉義縣,30-49歲,93.30,89.80,0.80,79.80,16.90,0.00,0.00,0.00
6007,2023-03-20,嘉義縣,50-64歲,90.30,87.40,1.30,78.80,25.90,0.00,0.00,0.00
6008,2023-03-20,嘉義縣,65-74歲,90.50,88.20,1.60,82.10,46.30,12.60,0.00,0.00
6009,2023-03-20,嘉義縣,75歲以上,82.10,78.10,1.20,69.80,41.30,11.50,0.00,0.00
6256,2023-03-13,嘉義縣,全區,90.20,85.90,1.00,74.10,22.20,0.00,0.00,0.00
6257,2023-03-13,嘉義縣,6個月-4歲,44.90,26.20,1.60,0.00,0.00,0.00,0.00,0.00
6258,2023-03-13,嘉義縣,5-11歲,88.00,69.90,0.10,21.90,0.00,0.00,0.00,0.00
6259,2023-03-13,嘉義縣,12-17歲,96.10,90.00,0.10,70.00,9.60,0.00,0.00,0.00
6260,2023-03-13,嘉義縣,18-29歲,96.80,93.50,0.60,81.00,11.00,0.00,0.00,0.00
6261,2023-03-13,嘉義縣,30-49歲,93.20,89.70,0.80,79.60,16.30,0.00,0.00,0.00
6262,2023-03-13,嘉義縣,50-64歲,90.30,87.40,1.30,78.70,25.20,0.00,0.00,0.00
6263,2023-03-13,嘉義縣,65-74歲,90.60,88.20,1.60,82.10,45.70,11.20,0.00,0.00
6264,2023-03-13,嘉義縣,75歲以上,81.70,77.70,1.20,69.40,40.40,10.00,0.00,0.00
6511,2023-03-06,嘉義縣,全區,90.20,85.90,1.00,73.90,21.80,0.00,0.00,0.00
6512,2023-03-06,嘉義縣,6個月-4歲,45.00,26.00,1.60,0.00,0.00,0.00,0.00,0.00
6513,2023-03-06,嘉義縣,5-11歲,88.10,69.70,0.10,19.90,0.00,0.00,0.00,0.00
6514,2023-03-06,嘉義縣,12-17歲,96.10,89.70,0.10,68.50,4.70,0.00,0.00,0.00
6515,2023-03-06,嘉義縣,18-29歲,96.80,93.60,0.60,81.00,10.80,0.00,0.00,0.00
6516,2023-03-06,嘉義縣,30-49歲,93.20,89.70,0.80,79.60,16.10,0.00,0.00,0.00
6517,2023-03-06,嘉義縣,50-64歲,90.30,87.40,1.30,78.70,24.90,0.00,0.00,0.00
6518,2023-03-06,嘉義縣,65-74歲,90.50,88.20,1.60,82.00,45.60,10.70,0.00,0.00
6519,2023-03-06,嘉義縣,75歲以上,81.80,77.80,1.20,69.30,40.30,9.60,0.00,0.00
6766,2023-02-28,嘉義縣,全區,90.20,85.90,1.00,73.80,21.60,0.00,0.00,0.00
6767,2023-02-28,嘉義縣,6個月-4歲,45.10,25.80,1.50,0.00,0.00,0.00,0.00,0.00
6768,2023-02-28,嘉義縣,5-11歲,88.30,69.40,0.10,18.10,0.00,0.00,0.00,0.00
6769,2023-02-28,嘉義縣,12-17歲,96.20,89.80,0.10,68.50,4.60,0.00,0.00,0.00
6770,2023-02-28,嘉義縣,18-29歲,96.90,93.60,0.60,81.10,10.70,0.00,0.00,0.00
6771,2023-02-28,嘉義縣,30-49歲,93.20,89.70,0.80,79.60,15.90,0.00,0.00,0.00
6772,2023-02-28,嘉義縣,50-64歲,90.30,87.40,1.30,78.70,24.80,0.00,0.00,0.00
6773,2023-02-28,嘉義縣,65-74歲,90.50,88.20,1.60,82.00,45.30,10.30,0.00,0.00
6774,2023-02-28,嘉義縣,75歲以上,81.70,77.70,1.20,69.30,40.10,9.20,0.00,0.00
7021,2023-02-20,嘉義縣,全區,90.20,85.90,1.00,73.70,21.30,0.00,0.00,0.00
7022,2023-02-20,嘉義縣,6個月-4歲,45.00,25.40,1.40,0.00,0.00,0.00,0.00,0.00
7023,2023-02-20,嘉義縣,5-11歲,88.40,69.30,0.10,17.30,0.00,0.00,0.00,0.00
7024,2023-02-20,嘉義縣,12-17歲,96.40,89.90,0.10,68.40,4.20,0.00,0.00,0.00
7025,2023-02-20,嘉義縣,18-29歲,97.00,93.70,0.60,81.10,10.40,0.00,0.00,0.00
7026,2023-02-20,嘉義縣,30-49歲,93.30,89.70,0.80,79.60,15.50,0.00,0.00,0.00
7027,2023-02-20,嘉義縣,50-64歲,90.30,87.40,1.30,78.70,24.50,0.00,0.00,0.00
7028,2023-02-20,嘉義縣,65-74歲,90.40,88.00,1.60,81.80,44.80,9.50,0.00,0.00
7029,2023-02-20,嘉義縣,75歲以上,81.60,77.60,1.20,69.10,39.70,8.30,0.00,0.00
