UID,發佈統計日期,縣市,年齡層,第1劑接種率,第2劑接種率,基礎加強劑接種率,第1次追加劑接種率,第2次追加劑接種率,第3次追加劑接種率,第4次追加劑接種率,第5次追加劑接種率
2187,2023-07-23,花蓮縣,5-11歲,84.20,70.70,0.20,33.80,0.20,0.00,0.00,0.00
2188,2023-07-23,花蓮縣,12-17歲,95.10,90.20,0.10,71.20,24.80,0.00,0.00,0.00
2189,2023-07-23,花蓮縣,18-29歲,95.80,91.30,1.70,76.00,13.40,0.00,0.00,0.00
2190,2023-07-23,花蓮縣,30-49歲,91.90,87.60,2.00,75.10,17.50,0.00,0.00,0.00
2191,2023-07-23,花蓮縣,50-64歲,88.40,84.60,2.00,73.60,23.10,0.00,0.00,0.00
2192,2023-07-23,花蓮縣,65-74歲,87.40,84.50,1.80,75.10,34.90,9.30,0.00,0.00
2193,2023-07-23,花蓮縣,75歲以上,79.20,74.80,1.90,64.60,33.00,9.00,0.00,0.00
2440,2023-07-16,花蓮縣,全區,87.90,82.90,1.70,69.10,20.20,0.00,0.00,0.00
2441,2023-07-16,花蓮縣,6個月-4歲,34.00,18.20,3.30,0.50,0.00,0.00,0.00,0.00
2442,2023-07-16,花蓮縣,5-11歲,84.20,70.70,0.20,33.90,0.20,0.00,0.00,0.00
2443,2023-07-16,花蓮縣,12-17歲,95.00,90.10,0.10,71.20,24.90,0.00,0.00,0.00
2444,2023-07-16,花蓮縣,18-29歲,95.60,91.10,1.70,75.80,13.40,0.00,0.00,0.00
2445,2023-07-16,花蓮縣,30-49歲,91.90,87.50,2.00,75.10,17.50,0.00,0.00,0.00
2446,2023-07-16,花蓮縣,50-64歲,88.40,84.60,2.00,73.60,23.10,0.00,0.00,0.00
2447,2023-07-16,花蓮縣,65-74歲,87.70,84.80,1.80,75.40,35.00,9.30,0.00,0.00
2448,2023-07-16,花蓮縣,75歲以上,79.10,74.80,1.90,64.50,32.90,8.90,0.00,0.00
2695,2023-07-09,花蓮縣,全區,87.90,82.90,1.70,69.10,20.20,0.00,0.00,0.00
2696,2023-07-09,花蓮縣,6個月-4歲,34.20,18.20,3.20,0.40,0.00,0.00,0.00,0.00
2697,2023-07-09,花蓮縣,5-11歲,84.30,70.90,0.20,33.90,0.20,0.00,0.00,0.00
2698,2023-07-09,花蓮縣,12-17歲,95.10,90.20,0.10,71.40,25.00,0.00,0.00,0.00
2699,2023-07-09,花蓮縣,18-29歲,95.60,91.10,1.70,75.80,13.40,0.00,0.00,0.00
2700,2023-07-09,花蓮縣,30-49歲,91.90,87.60,2.00,75.20,17.50,0.00,0.00,0.00
2701,2023-07-09,花蓮縣,50-64歲,88.40,84.60,2.00,73.60,23.10,0.00,0.00,0.00
2702,2023-07-09,花蓮縣,65-74歲,87.60,84.80,1.80,75.30,35.00,9.30,0.00,0.00
2703,2023-07-09,花蓮縣,75歲以上,79.10,74.70,1.90,64.50,32.90,8.90,0.00,0.00
2950,2023-07-02,花蓮縣,全區,87.90,82.90,1.70,69.10,20.20,0.00,0.00,0.00
2951,2023-07-02,花蓮縣,6個月-4歲,34.50,18.40,3.30,0.40,0.00,0.00,0.00,0.00
2952,2023-07-02,花蓮縣,5-11歲,84.40,71.00,0.20,34.10,0.10,0.00,0.00,0.00
2953,2023-07-02,花蓮縣,12-17歲,95.10,90.20,0.10,71.40,25.10,0.00,0.00,0.00
2954,2023-07-02,花蓮縣,18-29歲,95.70,91.20,1.70,75.90,13.40,0.00,0.00,0.00
2955,2023-07-02,花蓮縣,30-49歲,91.90,87.60,2.00,75.20,17.50,0.00,0.00,0.00
2956,2023-07-02,花蓮縣,50-64歲,88.30,84.60,2.00,73.60,23.00,0.00,0.00,0.00
2957,2023-07-02,花蓮縣,65-74歲,87.60,84.70,1.80,75.30,35.00,9.30,0.00,0.00
2958,2023-07-02,花蓮縣,75歲以上,79.00,74.60,1.90,64.40,32.90,8.80,0.00,0.00
3205,2023-06-25,花蓮縣,全區,87.90,83.00,1.70,69.10,20.20,0.00,0.00,0.00
3206,2023-06-25,花蓮縣,6個月-4歲,34.60,18.40,3.20,0.40,0.00,0.00,0.00,0.00
3207,2023-06-25,花蓮縣,5-11歲,84.60,71.20,0.20,34.20,0.10,0.00,0.00,0.00
3208,2023-06-25,花蓮縣,12-17歲,95.20,90.30,0.10,71.50,25.20,0.00,0.00,0.00
3209,2023-06-25,花蓮縣,18-29歲,95.80,91.30,1.70,76.00,13.30,0.00,0.00,0.00
3210,2023-06-25,花蓮縣,30-49歲,91.90,87.60,2.00,75.20,17.40,0.00,0.00,0.00
3211,2023-06-25,花蓮縣,50-64歲,88.30,84.60,2.00,73.60,23.00,0.00,0.00,0.00
3212,2023-06-25,花蓮縣,65-74歲,87.50,84.60,1.80,75.20,35.00,9.20,0.00,0.00
3213,2023-06-25,花蓮縣,75歲以上,79.00,74.60,1.90,64.40,32.80,8.80,0.00,0.00
3460,2023-06-18,花蓮縣,全區,87.90,83.00,1.70,69.10,20.20,0.00,0.00,0.00
3461,2023-06-18,花蓮縣,6個月-4歲,34.90,18.60,3.20,0.30,0.00,0.00,0.00,0.00
3462,2023-06-18,花蓮縣,5-11歲,84.60,71.40,0.20,34.20,0.10,0.00,0.00,0.00
3463,2023-06-18,花蓮縣,12-17歲,95.30,90.40,0.10,71.70,25.40,0.00,0.00,0.00
3464,2023-06-18,花蓮縣,18-29歲,95.90,91.30,1.70,76.00,13.30,0.00,0.00,0.00
3465,2023-06-18,花蓮縣,30-49歲,91.90,87.60,2.00,75.20,17.40,0.00,0.00,0.00
3466,2023-06-18,花蓮縣,50-64歲,88.30,84.60,2.00,73.60,23.00,0.00,0.00,0.00
3467,2023-06-18,花蓮縣,65-74歲,87.40,84.50,1.80,75.10,35.00,9.20,0.00,0.00
3468,2023-06-18,花蓮縣,75歲以上,79.00,74.60,1.90,64.40,32.90,8.80,0.00,0.00
3715,2023-06-10,花蓮縣,全區,87.90,83.00,1.80,69.10,20.20,0.00,0.00,0.00
3716,2023-06-10,花蓮縣,6個月-4歲,35.10,18.70,3.20,0.30,0.00,0.00,0.00,0.00
3717,2023-06-10,花蓮縣,5-11歲,84.50,71.30,0.10,34.20,0.10,0.00,0.00,0.00
3718,2023-06-10,花蓮縣,12-17歲,95.50,90.60,0.10,72.00,25.50,0.00,0.00,0.00
3719,2023-06-10,花蓮縣,18-29歲,95.60,91.10,1.70,75.80,13.20,0.00,0.00,0.00
3720,2023-06-10,花蓮縣,30-49歲,91.90,87.50,2.00,75.10,17.40,0.00,0.00,0.00
3721,2023-06-10,花蓮縣,50-64歲,88.30,84.50,2.00,73.50,23.00,0.00,0.00,0.00
3722,2023-06-10,花蓮縣,65-74歲,87.50,84.70,1.80,75.20,35.00,9.20,0.00,0.00
3723,2023-06-10,花蓮縣,75歲以上,79.30,74.80,1.90,64.60,32.90,8.80,0.00,0.00
3970,2023-06-03,花蓮縣,全區,87.90,83.00,1.70,69.10,20.10,0.00,0.00,0.00
3971,2023-06-03,花蓮縣,6個月-4歲,35.20,18.70,3.20,0.00,0.00,0.00,0.00,0.00
3972,2023-06-03,花蓮縣,5-11歲,84.60,71.50,0.10,34.20,0.10,0.00,0.00,0.00
3973,2023-06-03,花蓮縣,12-17歲,95.50,90.60,0.10,72.10,25.60,0.00,0.00,0.00
3974,2023-06-03,花蓮縣,18-29歲,95.70,91.10,1.70,75.90,13.20,0.00,0.00,0.00
3975,2023-06-03,花蓮縣,30-49歲,91.90,87.50,2.00,75.10,17.40,0.00,0.00,0.00
3976,2023-06-03,花蓮縣,50-64歲,88.30,84.50,2.00,73.50,22.90,0.00,0.00,0.00
3977,2023-06-03,花蓮縣,65-74歲,87.40,84.60,1.80,75.10,35.00,9.10,0.00,0.00
3978,2023-06-03,花蓮縣,75歲以上,79.20,74.80,1.90,64.50,32.90,8.70,0.00,0.00
4225,2023-05-27,花蓮縣,全區,88.00,83.00,1.70,69.10,20.10,0.00,0.00,0.00
4226,2023-05-27,花蓮縣,6個月-4歲,35.40,18.70,3.10,0.00,0.00,0.00,0.00,0.00
4227,2023-05-27,花蓮縣,5-11歲,84.70,71.60,0.10,34.30,0.10,0.00,0.00,0.00
4228,2023-05-27,花蓮縣,12-17歲,95.50,90.60,0.10,72.10,25.70,0.00,0.00,0.00
4229,2023-05-27,花蓮縣,18-29歲,95.80,91.20,1.70,75.90,13.10,0.00,0.00,0.00
4230,2023-05-27,花蓮縣,30-49歲,91.90,87.50,2.00,75.10,17.40,0.00,0.00,0.00
4231,2023-05-27,花蓮縣,50-64歲,88.30,84.60,2.00,73.50,22.90,0.00,0.00,0.00
4232,2023-05-27,花蓮縣,65-74歲,87.40,84.50,1.80,75.10,34.90,9.00,0.00,0.00
4233,2023-05-27,花蓮縣,75歲以上,79.10,74.70,1.90,64.40,32.80,8.70,0.00,0.00
4480,2023-04-30,花蓮縣,全區,88.00,83.00,1.70,69.10,20.00,0.00,0.00,0.00
4481,2023-04-30,花蓮縣,6個月-4歲,35.70,18.80,2.90,0.00,0.00,0.00,0.00,0.00
4482,2023-04-30,花蓮縣,5-11歲,85.30,72.20,0.10,34.70,0.10,0.00,0.00,0.00
4483,2023-04-30,花蓮縣,12-17歲,95.20,90.30,0.10,72.10,26.00,0.00,0.00,0.00
4484,2023-04-30,花蓮縣,18-29歲,96.00,91.40,1.70,76.10,13.00,0.00,0.00,0.00
4485,2023-04-30,花蓮縣,30-49歲,91.90,87.50,2.00,75.10,17.30,0.00,0.00,0.00
4486,2023-04-30,花蓮縣,50-64歲,88.30,84.50,2.00,73.50,22.80,0.00,0.00,0.00
4487,2023-04-30,花蓮縣,65-74歲,87.60,84.70,1.80,75.30,34.90,8.80,0.00,0.00
4488,2023-04-30,花蓮縣,75歲以上,78.80,74.30,1.90,64.10,32.40,8.40,0.00,0.00
4735,2023-04-24,花蓮縣,全區,88.00,83.00,1.70,69.10,19.90,0.00,0.00,0.00
4736,2023-04-24,花蓮縣,6個月-4歲,35.80,18.70,2.80,0.00,0.00,0.00,0.00,0.00
4737,2023-04-24,花蓮縣,5-11歲,85.40,72.30,0.10,34.70,0.00,0.00,0.00,0.00
4738,2023-04-24,花蓮縣,12-17歲,95.30,90.40,0.10,72.20,26.00,0.00,0.00,0.00
4739,2023-04-24,花蓮縣,18-29歲,96.00,91.50,1.70,76.10,12.90,0.00,0.00,0.00
4740,2023-04-24,花蓮縣,30-49歲,91.90,87.50,2.00,75.10,17.20,0.00,0.00,0.00
4741,2023-04-24,花蓮縣,50-64歲,88.30,84.50,2.00,73.50,22.70,0.00,0.00,0.00
4742,2023-04-24,花蓮縣,65-74歲,87.50,84.70,1.80,75.20,34.70,8.70,0.00,0.00
4743,2023-04-24,花蓮縣,75歲以上,78.70,74.20,1.90,64.00,32.20,8.20,0.00,0.00
4990,2023-04-17,花蓮縣,全區,88.00,83.00,1.70,69.10,19.80,0.00,0.00,0.00
4991,2023-04-17,花蓮縣,6個月-4歲,35.90,18.70,2.80,0.00,0.00,0.00,0.00,0.00
4992,2023-04-17,花蓮縣,5-11歲,85.40,72.40,0.10,34.70,0.00,0.00,0.00,0.00
4993,2023-04-17,花蓮縣,12-17歲,95.40,90.50,0.10,72.30,26.10,0.00,0.00,0.00
4994,2023-04-17,花蓮縣,18-29歲,96.10,91.50,1.70,76.10,12.80,0.00,0.00,0.00
4995,2023-04-17,花蓮縣,30-49歲,91.90,87.60,2.00,75.20,17.10,0.00,0.00,0.00
4996,2023-04-17,花蓮縣,50-64歲,88.40,84.60,2.00,73.50,22.60,0.00,0.00,0.00
4997,2023-04-17,花蓮縣,65-74歲,87.40,84.50,1.80,75.00,34.50,8.50,0.00,0.00
4998,2023-04-17,花蓮縣,75歲以上,78.70,74.20,1.90,63.90,32.10,8.00,0.00,0.00
5245,2023-04-10,花蓮縣,全區,88.10,83.10,1.70,69.10,19.70,0.00,0.00,0.00
5246,2023-04-10,花蓮縣,6個月-4歲,36.10,18.70,1.80,0.00,0.00,0.00,0.00,0.00
5247,2023-04-10,花蓮縣,5-11歲,85.50,72.50,0.10,34.80,0.00,0.00,0.00,0.00
5248,2023-04-10,花蓮縣,12-17歲,95.50,90.60,0.10,72.40,26.10,0.00,0.00,0.00
5249,2023-04-10,花蓮縣,18-29歲,96.10,91.50,1.70,76.10,12.80,0.00,0.00,0.00
5250,2023-04-10,花蓮縣,30-49歲,92.00,87.60,2.00,75.10,17.10,0.00,0.00,0.00
5251,2023-04-10,花蓮縣,50-64歲,88.40,84.60,2.00,73.50,22.50,0.00,0.00,0.00
5252,2023-04-10,花蓮縣,65-74歲,87.30,84.40,1.80,75.00,34.20,8.40,0.00,0.00
5253,2023-04-10,花蓮縣,75歲以上,78.70,74.20,1.90,63.90,32.00,7.90,0.00,0.00
5500,2023-04-05,花蓮縣,全區,88.00,83.00,1.70,69.00,19.70,0.00,0.00,0.00
5501,2023-04-05,花蓮縣,6個月-4歲,36.20,18.70,1.70,0.00,0.00,0.00,0.00,0.00
5502,2023-04-05,花蓮縣,5-11歲,85.20,72.20,0.10,34.80,0.00,0.00,0.00,0.00
5503,2023-04-05,花蓮縣,12-17歲,95.40,90.50,0.10,72.30,26.20,0.00,0.00,0.00
5504,2023-04-05,花蓮縣,18-29歲,95.60,91.00,1.70,75.60,12.60,0.00,0.00,0.00
5505,2023-04-05,花蓮縣,30-49歲,91.90,87.50,2.00,75.10,17.00,0.00,0.00,0.00
5506,2023-04-05,花蓮縣,50-64歲,88.40,84.60,2.00,73.50,22.50,0.00,0.00,0.00
5507,2023-04-05,花蓮縣,65-74歲,87.60,84.80,1.80,75.30,34.30,8.30,0.00,0.00
5508,2023-04-05,花蓮縣,75歲以上,78.70,74.20,1.90,63.90,31.90,7.80,0.00,0.00
5755,2023-03-27,花蓮縣,全區,88.00,83.00,1.70,69.00,19.60,0.00,0.00,0.00
5756,2023-03-27,花蓮縣,6個月-4歲,36.30,18.70,1.70,0.00,0.00,0.00,0.00,0.00
5757,2023-03-27,花蓮縣,5-11歲,85.30,72.40,0.10,34.70,0.00,0.00,0.00,0.00
5758,2023-03-27,花蓮縣,12-17歲,95.50,90.60,0.10,72.50,26.30,0.00,0.00,0.00
5759,2023-03-27,花蓮縣,18-29歲,95.60,91.00,1.70,75.60,12.50,0.00,0.00,0.00
5760,2023-03-27,花蓮縣,30-49歲,91.90,87.50,2.00,75.00,16.90,0.00,0.00,0.00
5761,2023-03-27,花蓮縣,50-64歲,88.40,84.60,2.00,73.50,22.30,0.00,0.00,0.00
5762,2023-03-27,花蓮縣,65-74歲,87.60,84.80,1.80,75.20,34.10,8.20,0.00,0.00
5763,2023-03-27,花蓮縣,75歲以上,78.60,74.10,1.90,63.70,31.70,7.60,0.00,0.00
6010,2023-03-20,花蓮縣,全區,88.10,83.10,1.70,69.10,19.70,0.00,0.00,0.00
6011,2023-03-20,花蓮縣,6個月-4歲,36.10,18.70,1.80,0.00,0.00,0.00,0.00,0.00
6012,2023-03-20,花蓮縣,5-11歲,85.50,72.50,0.10,34.80,0.00,0.00,0.00,0.00
6013,2023-03-20,花蓮縣,12-17歲,95.50,90.60,0.10,72.40,26.10,0.00,0.00,0.00
6014,2023-03-20,花蓮縣,18-29歲,96.10,91.50,1.70,76.10,12.80,0.00,0.00,0.00
6015,2023-03-20,花蓮縣,30-49歲,92.00,87.60,2.00,75.10,17.10,0.00,0.00,0.00
6016,2023-03-20,花蓮縣,50-64歲,88.40,84.60,2.00,73.50,22.50,0.00,0.00,0.00
6017,2023-03-20,花蓮縣,65-74歲,87.30,84.40,1.80,75.00,34.20,8.40,0.00,0.00
6018,2023-03-20,花蓮縣,75歲以上,78.70,74.20,1.90,63.90,32.00,7.90,0.00,0.00
6265,2023-03-13,花蓮縣,全區,88.00,83.00,1.70,69.00,19.30,0.00,0.00,0.00
6266,2023-03-13,花蓮縣,6個月-4歲,36.20,18.50,1.50,0.00,0.00,0.00,0.00,0.00
6267,2023-03-13,花蓮縣,5-11歲,85.50,72.70,0.10,34.70,0.00,0.00,0.00,0.00
6268,2023-03-13,花蓮縣,12-17歲,95.50,90.60,0.10,72.60,26.50,0.00,0.00,0.00
6269,2023-03-13,花蓮縣,18-29歲,95.70,91.10,1.70,75.60,12.30,0.00,0.00,0.00
6270,2023-03-13,花蓮縣,30-49歲,91.90,87.50,2.00,75.00,16.60,0.00,0.00,0.00
6271,2023-03-13,花蓮縣,50-64歲,88.50,84.70,2.00,73.50,22.00,0.00,0.00,0.00
6272,2023-03-13,花蓮縣,65-74歲,87.40,84.60,1.80,75.00,33.50,7.60,0.00,0.00
6273,2023-03-13,花蓮縣,75歲以上,78.60,74.00,1.90,63.50,31.10,7.10,0.00,0.00
6520,2023-03-06,花蓮縣,全區,88.00,83.00,1.70,68.90,19.10,0.00,0.00,0.00
6521,2023-03-06,花蓮縣,6個月-4歲,36.30,18.20,0.80,0.00,0.00,0.00,0.00,0.00
6522,2023-03-06,花蓮縣,5-11歲,85.70,72.80,0.00,34.60,0.00,0.00,0.00,0.00
6523,2023-03-06,花蓮縣,12-17歲,95.50,90.60,0.10,72.70,26.50,0.00,0.00,0.00
6524,2023-03-06,花蓮縣,18-29歲,95.80,91.20,1.70,75.60,12.10,0.00,0.00,0.00
6525,2023-03-06,花蓮縣,30-49歲,92.00,87.50,2.00,75.00,16.50,0.00,0.00,0.00
6526,2023-03-06,花蓮縣,50-64歲,88.50,84.70,2.00,73.50,21.90,0.00,0.00,0.00
6527,2023-03-06,花蓮縣,65-74歲,87.30,84.50,1.80,74.90,33.30,7.30,0.00,0.00
6528,2023-03-06,花蓮縣,75歲以上,78.60,74.00,1.90,63.50,30.90,6.90,0.00,0.00
6775,2023-02-28,花蓮縣,全區,88.00,83.00,1.70,68.90,19.00,0.00,0.00,0.00
6776,2023-02-28,花蓮縣,6個月-4歲,36.40,18.10,0.70,0.00,0.00,0.00,0.00,0.00
6777,2023-02-28,花蓮縣,5-11歲,85.70,73.00,0.00,34.70,0.00,0.00,0.00,0.00
6778,2023-02-28,花蓮縣,12-17歲,95.50,90.60,0.10,72.60,26.60,0.00,0.00,0.00
6779,2023-02-28,花蓮縣,18-29歲,95.80,91.20,1.80,75.60,12.00,0.00,0.00,0.00
6780,2023-02-28,花蓮縣,30-49歲,92.00,87.50,2.00,75.00,16.30,0.00,0.00,0.00
6781,2023-02-28,花蓮縣,50-64歲,88.50,84.70,2.00,73.40,21.80,0.00,0.00,0.00
6782,2023-02-28,花蓮縣,65-74歲,87.30,84.50,1.80,74.80,33.20,7.20,0.00,0.00
6783,2023-02-28,花蓮縣,75歲以上,78.50,73.90,1.90,63.40,30.80,6.80,0.00,0.00
7030,2023-02-20,花蓮縣,全區,88.00,83.00,1.70,68.90,18.90,0.00,0.00,0.00
7031,2023-02-20,花蓮縣,6個月-4歲,36.50,17.80,0.70,0.00,0.00,0.00,0.00,0.00
7032,2023-02-20,花蓮縣,5-11歲,85.70,73.00,0.00,34.60,0.00,0.00,0.00,0.00
7033,2023-02-20,花蓮縣,12-17歲,95.60,90.70,0.10,72.60,26.60,0.00,0.00,0.00
7034,2023-02-20,花蓮縣,18-29歲,95.90,91.30,1.80,75.60,11.70,0.00,0.00,0.00
7035,2023-02-20,花蓮縣,30-49歲,92.00,87.60,2.00,74.90,16.10,0.00,0.00,0.00
7036,2023-02-20,花蓮縣,50-64歲,88.40,84.60,2.00,73.40,21.60,0.00,0.00,0.00
7037,2023-02-20,花蓮縣,65-74歲,87.20,84.30,1.80,74.70,33.10,7.10,0.00,0.00
7038,2023-02-20,花蓮縣,75歲以上,78.30,73.80,1.90,63.20,30.60,6.60,0.00,0.00
