UID,發佈統計日期,縣市,年齡層,第1劑接種率,第2劑接種率,基礎加強劑接種率,第1次追加劑接種率,第2次追加劑接種率,第3次追加劑接種率,第4次追加劑接種率,第5次追加劑接種率
1914,2023-07-30,嘉義市,5-11歲,84.20,66.00,0.40,28.80,0.30,0.00,0.00,0.00
1915,2023-07-30,嘉義市,12-17歲,94.90,87.10,0.20,64.60,5.10,0.00,0.00,0.00
1916,2023-07-30,嘉義市,18-29歲,95.80,93.20,1.30,81.70,13.10,0.00,0.00,0.00
1917,2023-07-30,嘉義市,30-49歲,93.50,90.90,1.30,82.00,20.10,0.00,0.00,0.00
1918,2023-07-30,嘉義市,50-64歲,90.50,88.10,1.90,80.00,29.00,0.00,0.00,0.00
1919,2023-07-30,嘉義市,65-74歲,89.10,87.00,2.10,80.10,44.10,13.80,0.00,0.00
1920,2023-07-30,嘉義市,75歲以上,83.60,80.20,2.10,72.00,42.90,13.60,0.00,0.00
2167,2023-07-23,嘉義市,全區,89.90,85.60,1.70,73.50,22.40,0.00,0.00,0.00
2168,2023-07-23,嘉義市,6個月-4歲,44.70,28.40,4.50,0.50,0.00,0.00,0.00,0.00
2169,2023-07-23,嘉義市,5-11歲,84.20,66.00,0.40,28.90,0.30,0.00,0.00,0.00
2170,2023-07-23,嘉義市,12-17歲,95.00,87.10,0.20,64.80,5.10,0.00,0.00,0.00
2171,2023-07-23,嘉義市,18-29歲,95.90,93.20,1.40,81.80,13.10,0.00,0.00,0.00
2172,2023-07-23,嘉義市,30-49歲,93.50,90.90,1.50,82.00,20.10,0.00,0.00,0.00
2173,2023-07-23,嘉義市,50-64歲,90.50,88.10,2.00,80.00,29.00,0.00,0.00,0.00
2174,2023-07-23,嘉義市,65-74歲,89.00,86.90,2.20,80.00,44.10,13.80,0.00,0.00
2175,2023-07-23,嘉義市,75歲以上,83.60,80.10,2.20,71.90,42.80,13.60,0.00,0.00
2422,2023-07-16,嘉義市,全區,89.90,85.60,1.70,73.60,22.40,0.00,0.00,0.00
2423,2023-07-16,嘉義市,6個月-4歲,44.80,28.40,4.50,0.50,0.00,0.00,0.00,0.00
2424,2023-07-16,嘉義市,5-11歲,84.30,66.10,0.40,29.00,0.30,0.00,0.00,0.00
2425,2023-07-16,嘉義市,12-17歲,94.90,87.20,0.20,64.90,5.10,0.00,0.00,0.00
2426,2023-07-16,嘉義市,18-29歲,95.90,93.20,1.50,81.80,13.10,0.00,0.00,0.00
2427,2023-07-16,嘉義市,30-49歲,93.50,90.90,1.50,82.00,20.10,0.00,0.00,0.00
2428,2023-07-16,嘉義市,50-64歲,90.50,88.20,2.10,80.10,29.10,0.00,0.00,0.00
2429,2023-07-16,嘉義市,65-74歲,89.30,87.10,2.30,80.20,44.20,13.80,0.00,0.00
2430,2023-07-16,嘉義市,75歲以上,83.60,80.10,2.30,71.90,42.80,13.60,0.00,0.00
2677,2023-07-09,嘉義市,全區,89.90,85.60,1.80,73.60,22.40,0.00,0.00,0.00
2678,2023-07-09,嘉義市,6個月-4歲,44.90,28.40,4.50,0.50,0.00,0.00,0.00,0.00
2679,2023-07-09,嘉義市,5-11歲,84.40,66.20,0.40,29.00,0.30,0.00,0.00,0.00
2680,2023-07-09,嘉義市,12-17歲,94.90,87.20,0.20,64.90,5.10,0.00,0.00,0.00
2681,2023-07-09,嘉義市,18-29歲,96.00,93.30,1.60,81.80,13.10,0.00,0.00,0.00
2682,2023-07-09,嘉義市,30-49歲,93.50,90.90,1.60,81.90,20.10,0.00,0.00,0.00
2683,2023-07-09,嘉義市,50-64歲,90.50,88.10,2.20,80.00,29.00,0.00,0.00,0.00
2684,2023-07-09,嘉義市,65-74歲,89.20,87.10,2.40,80.20,44.20,13.80,0.00,0.00
2685,2023-07-09,嘉義市,75歲以上,83.50,80.00,2.30,71.80,42.70,13.50,0.00,0.00
2932,2023-07-02,嘉義市,全區,89.90,85.60,1.90,73.60,22.40,0.00,0.00,0.00
2933,2023-07-02,嘉義市,6個月-4歲,45.30,28.60,4.50,0.50,0.00,0.00,0.00,0.00
2934,2023-07-02,嘉義市,5-11歲,84.40,66.30,0.40,29.10,0.30,0.00,0.00,0.00
2935,2023-07-02,嘉義市,12-17歲,94.90,87.20,0.20,65.00,5.10,0.00,0.00,0.00
2936,2023-07-02,嘉義市,18-29歲,96.00,93.40,1.70,81.90,13.10,0.00,0.00,0.00
2937,2023-07-02,嘉義市,30-49歲,93.50,90.90,1.80,81.90,20.10,0.00,0.00,0.00
2938,2023-07-02,嘉義市,50-64歲,90.50,88.10,2.30,80.10,29.00,0.00,0.00,0.00
2939,2023-07-02,嘉義市,65-74歲,89.20,87.00,2.50,80.10,44.20,13.80,0.00,0.00
2940,2023-07-02,嘉義市,75歲以上,83.50,80.00,2.30,71.80,42.70,13.50,0.00,0.00
3187,2023-06-25,嘉義市,全區,89.90,85.60,1.90,73.60,22.40,0.00,0.00,0.00
3188,2023-06-25,嘉義市,6個月-4歲,45.40,28.60,4.50,0.50,0.00,0.00,0.00,0.00
3189,2023-06-25,嘉義市,5-11歲,84.50,66.40,0.40,29.10,0.20,0.00,0.00,0.00
3190,2023-06-25,嘉義市,12-17歲,95.00,87.30,0.20,65.10,5.10,0.00,0.00,0.00
3191,2023-06-25,嘉義市,18-29歲,96.10,93.40,1.70,81.90,13.10,0.00,0.00,0.00
3192,2023-06-25,嘉義市,30-49歲,93.50,90.90,1.80,81.90,20.10,0.00,0.00,0.00
3193,2023-06-25,嘉義市,50-64歲,90.50,88.10,2.30,80.00,29.00,0.00,0.00,0.00
3194,2023-06-25,嘉義市,65-74歲,89.10,87.00,2.50,80.10,44.20,13.80,0.00,0.00
3195,2023-06-25,嘉義市,75歲以上,83.40,79.90,2.40,71.70,42.60,13.50,0.00,0.00
3442,2023-06-18,嘉義市,全區,90.00,85.60,1.90,73.60,22.40,0.00,0.00,0.00
3443,2023-06-18,嘉義市,6個月-4歲,45.70,28.70,4.50,0.40,0.00,0.00,0.00,0.00
3444,2023-06-18,嘉義市,5-11歲,84.60,66.50,0.40,29.20,0.20,0.00,0.00,0.00
3445,2023-06-18,嘉義市,12-17歲,95.10,87.40,0.20,65.30,5.10,0.00,0.00,0.00
3446,2023-06-18,嘉義市,18-29歲,96.10,93.50,1.70,82.00,13.10,0.00,0.00,0.00
3447,2023-06-18,嘉義市,30-49歲,93.60,90.90,1.80,82.00,20.10,0.00,0.00,0.00
3448,2023-06-18,嘉義市,50-64歲,90.50,88.10,2.30,80.00,29.00,0.00,0.00,0.00
3449,2023-06-18,嘉義市,65-74歲,89.00,86.90,2.50,80.00,44.20,13.80,0.00,0.00
3450,2023-06-18,嘉義市,75歲以上,83.30,79.90,2.40,71.60,42.50,13.40,0.00,0.00
3697,2023-06-10,嘉義市,全區,90.00,85.70,1.90,73.60,22.40,0.00,0.00,0.00
3698,2023-06-10,嘉義市,6個月-4歲,45.80,28.80,4.50,0.40,0.00,0.00,0.00,0.00
3699,2023-06-10,嘉義市,5-11歲,84.70,66.60,0.30,29.20,0.20,0.00,0.00,0.00
3700,2023-06-10,嘉義市,12-17歲,94.70,87.10,0.20,65.20,5.10,0.00,0.00,0.00
3701,2023-06-10,嘉義市,18-29歲,96.00,93.30,1.70,81.80,13.00,0.00,0.00,0.00
3702,2023-06-10,嘉義市,30-49歲,93.60,91.00,1.80,82.00,20.00,0.00,0.00,0.00
3703,2023-06-10,嘉義市,50-64歲,90.50,88.10,2.30,80.00,29.00,0.00,0.00,0.00
3704,2023-06-10,嘉義市,65-74歲,89.30,87.10,2.50,80.20,44.30,13.80,0.00,0.00
3705,2023-06-10,嘉義市,75歲以上,83.60,80.10,2.40,71.80,42.70,13.50,0.00,0.00
3952,2023-06-03,嘉義市,全區,90.00,85.70,1.90,73.60,22.40,0.00,0.00,0.00
3953,2023-06-03,嘉義市,6個月-4歲,46.00,28.90,4.50,0.00,0.00,0.00,0.00,0.00
3954,2023-06-03,嘉義市,5-11歲,84.80,66.70,0.30,29.20,0.20,0.00,0.00,0.00
3955,2023-06-03,嘉義市,12-17歲,94.80,87.20,0.20,65.40,5.10,0.00,0.00,0.00
3956,2023-06-03,嘉義市,18-29歲,96.00,93.30,1.70,81.90,13.00,0.00,0.00,0.00
3957,2023-06-03,嘉義市,30-49歲,93.60,91.00,1.80,82.00,20.00,0.00,0.00,0.00
3958,2023-06-03,嘉義市,50-64歲,90.50,88.10,2.30,80.10,29.10,0.00,0.00,0.00
3959,2023-06-03,嘉義市,65-74歲,89.10,87.00,2.50,80.10,44.20,13.70,0.00,0.00
3960,2023-06-03,嘉義市,75歲以上,83.50,80.00,2.40,71.80,42.60,13.40,0.00,0.00
4207,2023-05-27,嘉義市,全區,90.00,85.70,1.90,73.60,22.30,0.00,0.00,0.00
4208,2023-05-27,嘉義市,6個月-4歲,46.00,28.80,4.40,0.00,0.00,0.00,0.00,0.00
4209,2023-05-27,嘉義市,5-11歲,84.90,66.80,0.30,29.20,0.20,0.00,0.00,0.00
4210,2023-05-27,嘉義市,12-17歲,95.00,87.50,0.20,65.50,5.10,0.00,0.00,0.00
4211,2023-05-27,嘉義市,18-29歲,96.00,93.30,1.70,81.90,13.00,0.00,0.00,0.00
4212,2023-05-27,嘉義市,30-49歲,93.60,91.00,1.80,82.00,20.00,0.00,0.00,0.00
4213,2023-05-27,嘉義市,50-64歲,90.50,88.10,2.30,80.10,29.00,0.00,0.00,0.00
4214,2023-05-27,嘉義市,65-74歲,89.10,87.00,2.50,80.10,44.20,13.70,0.00,0.00
4215,2023-05-27,嘉義市,75歲以上,83.50,80.00,2.40,71.70,42.60,13.40,0.00,0.00
4462,2023-04-30,嘉義市,全區,90.10,85.80,1.90,73.60,22.30,0.00,0.00,0.00
4463,2023-04-30,嘉義市,6個月-4歲,46.80,29.10,4.30,0.00,0.00,0.00,0.00,0.00
4464,2023-04-30,嘉義市,5-11歲,85.00,66.90,0.30,29.40,0.10,0.00,0.00,0.00
4465,2023-04-30,嘉義市,12-17歲,95.20,87.80,0.20,66.00,5.10,0.00,0.00,0.00
4466,2023-04-30,嘉義市,18-29歲,96.00,93.30,1.70,81.90,13.00,0.00,0.00,0.00
4467,2023-04-30,嘉義市,30-49歲,93.70,91.10,1.80,82.10,19.90,0.00,0.00,0.00
4468,2023-04-30,嘉義市,50-64歲,90.60,88.20,2.30,80.10,29.10,0.00,0.00,0.00
4469,2023-04-30,嘉義市,65-74歲,89.30,87.10,2.50,80.20,44.30,13.60,0.00,0.00
4470,2023-04-30,嘉義市,75歲以上,83.30,79.80,2.30,71.50,42.40,13.20,0.00,0.00
4717,2023-04-24,嘉義市,全區,90.10,85.80,1.90,73.60,22.20,0.00,0.00,0.00
4718,2023-04-24,嘉義市,6個月-4歲,46.90,29.10,4.30,0.00,0.00,0.00,0.00,0.00
4719,2023-04-24,嘉義市,5-11歲,85.10,67.10,0.30,29.30,0.10,0.00,0.00,0.00
4720,2023-04-24,嘉義市,12-17歲,95.30,87.80,0.20,66.10,5.00,0.00,0.00,0.00
4721,2023-04-24,嘉義市,18-29歲,96.10,93.40,1.70,81.90,12.90,0.00,0.00,0.00
4722,2023-04-24,嘉義市,30-49歲,93.70,91.10,1.80,82.10,19.80,0.00,0.00,0.00
4723,2023-04-24,嘉義市,50-64歲,90.60,88.20,2.30,80.10,29.00,0.00,0.00,0.00
4724,2023-04-24,嘉義市,65-74歲,89.20,87.00,2.50,80.10,44.20,13.50,0.00,0.00
4725,2023-04-24,嘉義市,75歲以上,83.20,79.70,2.30,71.30,42.20,13.00,0.00,0.00
4972,2023-04-17,嘉義市,全區,90.10,85.80,1.90,73.60,22.20,0.00,0.00,0.00
4973,2023-04-17,嘉義市,6個月-4歲,47.10,29.20,4.30,0.00,0.00,0.00,0.00,0.00
4974,2023-04-17,嘉義市,5-11歲,85.20,67.10,0.20,29.30,0.10,0.00,0.00,0.00
4975,2023-04-17,嘉義市,12-17歲,95.40,87.90,0.20,66.30,5.00,0.00,0.00,0.00
4976,2023-04-17,嘉義市,18-29歲,96.10,93.40,1.70,81.90,12.90,0.00,0.00,0.00
4977,2023-04-17,嘉義市,30-49歲,93.70,91.00,1.80,82.00,19.70,0.00,0.00,0.00
4978,2023-04-17,嘉義市,50-64歲,90.60,88.20,2.30,80.10,29.00,0.00,0.00,0.00
4979,2023-04-17,嘉義市,65-74歲,89.10,86.90,2.50,80.00,44.10,13.30,0.00,0.00
4980,2023-04-17,嘉義市,75歲以上,83.20,79.70,2.30,71.30,42.20,12.90,0.00,0.00
5227,2023-04-10,嘉義市,全區,90.10,85.80,1.90,73.60,22.10,0.00,0.00,0.00
5228,2023-04-10,嘉義市,6個月-4歲,47.10,29.10,4.20,0.00,0.00,0.00,0.00,0.00
5229,2023-04-10,嘉義市,5-11歲,85.40,67.30,0.20,29.40,0.10,0.00,0.00,0.00
5230,2023-04-10,嘉義市,12-17歲,95.30,87.90,0.20,66.30,5.00,0.00,0.00,0.00
5231,2023-04-10,嘉義市,18-29歲,96.20,93.50,1.70,82.00,12.80,0.00,0.00,0.00
5232,2023-04-10,嘉義市,30-49歲,93.60,91.00,1.80,82.00,19.60,0.00,0.00,0.00
5233,2023-04-10,嘉義市,50-64歲,90.60,88.20,2.30,80.10,28.90,0.00,0.00,0.00
5234,2023-04-10,嘉義市,65-74歲,89.10,86.90,2.50,80.00,44.00,13.20,0.00,0.00
5235,2023-04-10,嘉義市,75歲以上,83.30,79.80,2.30,71.40,42.20,12.80,0.00,0.00
5482,2023-04-05,嘉義市,全區,90.20,85.80,1.80,73.70,22.10,0.00,0.00,0.00
5483,2023-04-05,嘉義市,6個月-4歲,46.80,28.70,4.00,0.00,0.00,0.00,0.00,0.00
5484,2023-04-05,嘉義市,5-11歲,85.80,67.60,0.20,29.50,0.10,0.00,0.00,0.00
5485,2023-04-05,嘉義市,12-17歲,95.50,88.10,0.20,66.50,5.00,0.00,0.00,0.00
5486,2023-04-05,嘉義市,18-29歲,95.90,93.20,1.70,81.70,12.80,0.00,0.00,0.00
5487,2023-04-05,嘉義市,30-49歲,93.70,91.00,1.80,82.00,19.60,0.00,0.00,0.00
5488,2023-04-05,嘉義市,50-64歲,90.80,88.40,2.30,80.30,28.90,0.00,0.00,0.00
5489,2023-04-05,嘉義市,65-74歲,89.50,87.30,2.50,80.30,44.20,13.20,0.00,0.00
5490,2023-04-05,嘉義市,75歲以上,83.40,79.90,2.30,71.50,42.20,12.80,0.00,0.00
5737,2023-03-27,嘉義市,全區,90.20,85.80,1.80,73.60,21.90,0.00,0.00,0.00
5738,2023-03-27,嘉義市,6個月-4歲,47.10,28.90,3.90,0.00,0.00,0.00,0.00,0.00
5739,2023-03-27,嘉義市,5-11歲,85.90,67.60,0.20,29.30,0.10,0.00,0.00,0.00
5740,2023-03-27,嘉義市,12-17歲,95.60,88.20,0.20,66.50,4.00,0.00,0.00,0.00
5741,2023-03-27,嘉義市,18-29歲,95.90,93.20,1.70,81.70,12.60,0.00,0.00,0.00
5742,2023-03-27,嘉義市,30-49歲,93.70,91.00,1.80,82.00,19.40,0.00,0.00,0.00
5743,2023-03-27,嘉義市,50-64歲,90.80,88.40,2.30,80.20,28.80,0.00,0.00,0.00
5744,2023-03-27,嘉義市,65-74歲,89.40,87.20,2.50,80.30,44.10,13.00,0.00,0.00
5745,2023-03-27,嘉義市,75歲以上,83.30,79.80,2.30,71.30,42.10,12.60,0.00,0.00
5992,2023-03-20,嘉義市,全區,90.10,85.80,1.90,73.60,22.10,0.00,0.00,0.00
5993,2023-03-20,嘉義市,6個月-4歲,47.10,29.10,4.20,0.00,0.00,0.00,0.00,0.00
5994,2023-03-20,嘉義市,5-11歲,85.40,67.30,0.20,29.40,0.10,0.00,0.00,0.00
5995,2023-03-20,嘉義市,12-17歲,95.30,87.90,0.20,66.30,5.00,0.00,0.00,0.00
5996,2023-03-20,嘉義市,18-29歲,96.20,93.50,1.70,82.00,12.80,0.00,0.00,0.00
5997,2023-03-20,嘉義市,30-49歲,93.60,91.00,1.80,82.00,19.60,0.00,0.00,0.00
5998,2023-03-20,嘉義市,50-64歲,90.60,88.20,2.30,80.10,28.90,0.00,0.00,0.00
5999,2023-03-20,嘉義市,65-74歲,89.10,86.90,2.50,80.00,44.00,13.20,0.00,0.00
6000,2023-03-20,嘉義市,75歲以上,83.30,79.80,2.30,71.40,42.20,12.80,0.00,0.00
6247,2023-03-13,嘉義市,全區,90.20,85.80,1.80,73.50,21.60,0.00,0.00,0.00
6248,2023-03-13,嘉義市,6個月-4歲,47.50,28.70,3.70,0.00,0.00,0.00,0.00,0.00
6249,2023-03-13,嘉義市,5-11歲,85.80,67.60,0.10,28.90,0.10,0.00,0.00,0.00
6250,2023-03-13,嘉義市,12-17歲,95.60,88.20,0.20,66.40,3.50,0.00,0.00,0.00
6251,2023-03-13,嘉義市,18-29歲,96.00,93.30,1.70,81.70,12.30,0.00,0.00,0.00
6252,2023-03-13,嘉義市,30-49歲,93.70,91.00,1.80,81.90,19.10,0.00,0.00,0.00
6253,2023-03-13,嘉義市,50-64歲,90.70,88.30,2.30,80.10,28.30,0.00,0.00,0.00
6254,2023-03-13,嘉義市,65-74歲,89.30,87.20,2.50,80.20,43.80,12.20,0.00,0.00
6255,2023-03-13,嘉義市,75歲以上,83.20,79.70,2.30,71.20,41.60,11.90,0.00,0.00
6502,2023-03-06,嘉義市,全區,90.20,85.80,1.80,73.50,21.40,0.00,0.00,0.00
6503,2023-03-06,嘉義市,6個月-4歲,47.70,28.50,3.60,0.00,0.00,0.00,0.00,0.00
6504,2023-03-06,嘉義市,5-11歲,85.90,67.60,0.10,28.80,0.00,0.00,0.00,0.00
6505,2023-03-06,嘉義市,12-17歲,95.60,88.20,0.20,66.40,3.40,0.00,0.00,0.00
6506,2023-03-06,嘉義市,18-29歲,96.10,93.30,1.70,81.70,12.20,0.00,0.00,0.00
6507,2023-03-06,嘉義市,30-49歲,93.70,91.00,1.80,81.90,18.90,0.00,0.00,0.00
6508,2023-03-06,嘉義市,50-64歲,90.70,88.40,2.30,80.10,28.00,0.00,0.00,0.00
6509,2023-03-06,嘉義市,65-74歲,89.30,87.10,2.50,80.10,43.50,11.80,0.00,0.00
6510,2023-03-06,嘉義市,75歲以上,83.20,79.70,2.30,71.10,41.40,11.40,0.00,0.00
6757,2023-02-28,嘉義市,全區,90.20,85.80,1.80,73.40,21.20,0.00,0.00,0.00
6758,2023-02-28,嘉義市,6個月-4歲,47.70,28.40,3.40,0.00,0.00,0.00,0.00,0.00
6759,2023-02-28,嘉義市,5-11歲,85.80,67.40,0.10,28.60,0.00,0.00,0.00,0.00
6760,2023-02-28,嘉義市,12-17歲,95.60,88.20,0.20,66.30,3.30,0.00,0.00,0.00
6761,2023-02-28,嘉義市,18-29歲,96.10,93.40,1.70,81.70,12.00,0.00,0.00,0.00
6762,2023-02-28,嘉義市,30-49歲,93.70,91.00,1.80,81.90,18.70,0.00,0.00,0.00
6763,2023-02-28,嘉義市,50-64歲,90.70,88.30,2.30,80.00,27.60,0.00,0.00,0.00
6764,2023-02-28,嘉義市,65-74歲,89.20,87.00,2.50,80.00,43.30,11.30,0.00,0.00
6765,2023-02-28,嘉義市,75歲以上,83.20,79.60,2.30,71.00,41.20,10.80,0.00,0.00
7012,2023-02-20,嘉義市,全區,90.20,85.70,1.80,73.40,20.80,0.00,0.00,0.00
7013,2023-02-20,嘉義市,6個月-4歲,47.80,28.10,3.20,0.00,0.00,0.00,0.00,0.00
7014,2023-02-20,嘉義市,5-11歲,85.90,67.40,0.10,28.50,0.00,0.00,0.00,0.00
7015,2023-02-20,嘉義市,12-17歲,95.60,88.20,0.20,66.10,3.20,0.00,0.00,0.00
7016,2023-02-20,嘉義市,18-29歲,96.10,93.40,1.70,81.70,11.80,0.00,0.00,0.00
7017,2023-02-20,嘉義市,30-49歲,93.70,91.00,1.80,81.80,18.40,0.00,0.00,0.00
7018,2023-02-20,嘉義市,50-64歲,90.70,88.30,2.30,80.00,27.00,0.00,0.00,0.00
7019,2023-02-20,嘉義市,65-74歲,89.10,86.90,2.50,79.90,43.00,10.60,0.00,0.00
7020,2023-02-20,嘉義市,75歲以上,83.00,79.40,2.30,70.80,40.90,10.20,0.00,0.00
7267,2023-02-13,嘉義市,全區,90.20,85.70,1.80,73.30,20.60,0.00,0.00,0.00
7268,2023-02-13,嘉義市,6個月-4歲,47.80,27.90,2.90,0.00,0.00,0.00,0.00,0.00
7269,2023-02-13,嘉義市,5-11歲,86.00,67.50,0.10,28.40,0.00,0.00,0.00,0.00
7270,2023-02-13,嘉義市,12-17歲,95.50,88.20,0.20,66.10,3.10,0.00,0.00,0.00
