UID,發佈統計日期,縣市,年齡層,第1劑接種率,第2劑接種率,基礎加強劑接種率,第1次追加劑接種率,第2次追加劑接種率,第3次追加劑接種率,第4次追加劑接種率,第5次追加劑接種率
1142,2023-08-20,苗栗縣,18-29歲,96.10,92.70,0.50,79.10,9.60,0.00,0.00,0.00
1143,2023-08-20,苗栗縣,30-49歲,93.20,89.90,0.80,80.00,15.00,0.00,0.00,0.00
1144,2023-08-20,苗栗縣,50-64歲,89.20,86.30,1.10,77.50,22.20,0.00,0.00,0.00
1145,2023-08-20,苗栗縣,65-74歲,88.00,85.30,1.30,78.10,39.30,9.90,0.00,0.00
1146,2023-08-20,苗栗縣,75歲以上,79.00,74.60,1.20,64.70,36.50,9.20,0.00,0.00
1393,2023-08-13,苗栗縣,全區,89.10,84.30,0.90,71.40,18.20,0.00,0.00,0.00
1394,2023-08-13,苗栗縣,6個月-4歲,41.00,23.20,3.20,0.50,0.00,0.00,0.00,0.00
1395,2023-08-13,苗栗縣,5-11歲,84.70,65.90,0.30,25.30,0.20,0.00,0.00,0.00
1396,2023-08-13,苗栗縣,12-17歲,94.80,87.30,0.10,64.10,4.80,0.00,0.00,0.00
1397,2023-08-13,苗栗縣,18-29歲,96.10,92.80,0.50,79.20,9.60,0.00,0.00,0.00
1398,2023-08-13,苗栗縣,30-49歲,93.20,89.90,0.80,80.00,15.00,0.00,0.00,0.00
1399,2023-08-13,苗栗縣,50-64歲,89.20,86.30,1.10,77.50,22.20,0.00,0.00,0.00
1400,2023-08-13,苗栗縣,65-74歲,87.90,85.30,1.30,78.10,39.30,9.90,0.00,0.00
1401,2023-08-13,苗栗縣,75歲以上,78.90,74.50,1.20,64.60,36.40,9.10,0.00,0.00
1648,2023-08-06,苗栗縣,全區,89.10,84.30,0.90,71.40,18.20,0.00,0.00,0.00
1649,2023-08-06,苗栗縣,6個月-4歲,41.30,23.30,3.20,0.50,0.00,0.00,0.00,0.00
1650,2023-08-06,苗栗縣,5-11歲,84.80,66.00,0.30,25.30,0.20,0.00,0.00,0.00
1651,2023-08-06,苗栗縣,12-17歲,94.90,87.40,0.10,64.40,4.80,0.00,0.00,0.00
1652,2023-08-06,苗栗縣,18-29歲,96.20,92.80,0.50,79.20,9.60,0.00,0.00,0.00
1653,2023-08-06,苗栗縣,30-49歲,93.20,89.90,0.80,80.00,15.00,0.00,0.00,0.00
1654,2023-08-06,苗栗縣,50-64歲,89.20,86.30,1.10,77.50,22.20,0.00,0.00,0.00
1655,2023-08-06,苗栗縣,65-74歲,87.90,85.20,1.30,78.00,39.30,9.90,0.00,0.00
1656,2023-08-06,苗栗縣,75歲以上,78.90,74.50,1.20,64.50,36.40,9.10,0.00,0.00
1903,2023-07-30,苗栗縣,全區,89.10,84.30,0.90,71.40,18.20,0.00,0.00,0.00
1904,2023-07-30,苗栗縣,6個月-4歲,41.50,23.40,3.20,0.50,0.00,0.00,0.00,0.00
1905,2023-07-30,苗栗縣,5-11歲,84.90,66.20,0.20,25.40,0.20,0.00,0.00,0.00
1906,2023-07-30,苗栗縣,12-17歲,95.00,87.50,0.10,64.50,4.80,0.00,0.00,0.00
1907,2023-07-30,苗栗縣,18-29歲,96.20,92.90,0.50,79.30,9.60,0.00,0.00,0.00
1908,2023-07-30,苗栗縣,30-49歲,93.20,89.80,0.80,80.00,15.00,0.00,0.00,0.00
1909,2023-07-30,苗栗縣,50-64歲,89.20,86.40,1.10,77.50,22.20,0.00,0.00,0.00
1910,2023-07-30,苗栗縣,65-74歲,87.70,85.00,1.30,77.90,39.30,9.90,0.00,0.00
1911,2023-07-30,苗栗縣,75歲以上,78.80,74.40,1.20,64.40,36.40,9.10,0.00,0.00
2158,2023-07-23,苗栗縣,全區,89.10,84.30,0.90,71.40,18.20,0.00,0.00,0.00
2159,2023-07-23,苗栗縣,6個月-4歲,41.80,23.50,3.20,0.40,0.00,0.00,0.00,0.00
2160,2023-07-23,苗栗縣,5-11歲,85.00,66.30,0.20,25.50,0.20,0.00,0.00,0.00
2161,2023-07-23,苗栗縣,12-17歲,95.00,87.60,0.10,64.60,4.90,0.00,0.00,0.00
2162,2023-07-23,苗栗縣,18-29歲,96.30,92.90,0.50,79.30,9.60,0.00,0.00,0.00
2163,2023-07-23,苗栗縣,30-49歲,93.20,89.80,0.80,79.90,14.90,0.00,0.00,0.00
2164,2023-07-23,苗栗縣,50-64歲,89.20,86.30,1.10,77.50,22.20,0.00,0.00,0.00
2165,2023-07-23,苗栗縣,65-74歲,87.70,85.00,1.30,77.80,39.30,9.90,0.00,0.00
2166,2023-07-23,苗栗縣,75歲以上,78.80,74.40,1.20,64.40,36.30,9.10,0.00,0.00
2413,2023-07-16,苗栗縣,全區,89.10,84.30,0.90,71.40,18.20,0.00,0.00,0.00
2414,2023-07-16,苗栗縣,6個月-4歲,41.70,23.40,3.20,0.40,0.00,0.00,0.00,0.00
2415,2023-07-16,苗栗縣,5-11歲,85.10,66.40,0.20,25.60,0.20,0.00,0.00,0.00
2416,2023-07-16,苗栗縣,12-17歲,95.00,87.70,0.10,64.80,4.90,0.00,0.00,0.00
2417,2023-07-16,苗栗縣,18-29歲,96.20,92.80,0.50,79.20,9.60,0.00,0.00,0.00
2418,2023-07-16,苗栗縣,30-49歲,93.10,89.80,0.80,79.90,14.90,0.00,0.00,0.00
2419,2023-07-16,苗栗縣,50-64歲,89.20,86.40,1.10,77.50,22.20,0.00,0.00,0.00
2420,2023-07-16,苗栗縣,65-74歲,87.90,85.20,1.30,78.10,39.40,9.90,0.00,0.00
2421,2023-07-16,苗栗縣,75歲以上,78.70,74.30,1.20,64.30,36.30,9.10,0.00,0.00
2668,2023-07-09,苗栗縣,全區,89.10,84.30,0.90,71.40,18.20,0.00,0.00,0.00
2669,2023-07-09,苗栗縣,6個月-4歲,41.80,23.40,3.20,0.40,0.00,0.00,0.00,0.00
2670,2023-07-09,苗栗縣,5-11歲,85.30,66.50,0.20,25.60,0.20,0.00,0.00,0.00
2671,2023-07-09,苗栗縣,12-17歲,95.10,87.80,0.10,64.90,4.90,0.00,0.00,0.00
2672,2023-07-09,苗栗縣,18-29歲,96.20,92.80,0.50,79.20,9.60,0.00,0.00,0.00
2673,2023-07-09,苗栗縣,30-49歲,93.10,89.80,0.80,79.90,14.90,0.00,0.00,0.00
2674,2023-07-09,苗栗縣,50-64歲,89.20,86.40,1.10,77.50,22.20,0.00,0.00,0.00
2675,2023-07-09,苗栗縣,65-74歲,87.90,85.20,1.30,78.00,39.40,9.90,0.00,0.00
2676,2023-07-09,苗栗縣,75歲以上,78.70,74.30,1.20,64.30,36.30,9.10,0.00,0.00
2923,2023-07-02,苗栗縣,全區,89.10,84.30,0.90,71.40,18.20,0.00,0.00,0.00
2924,2023-07-02,苗栗縣,6個月-4歲,42.10,23.60,3.20,0.40,0.00,0.00,0.00,0.00
2925,2023-07-02,苗栗縣,5-11歲,85.40,66.60,0.20,25.70,0.20,0.00,0.00,0.00
2926,2023-07-02,苗栗縣,12-17歲,95.10,87.90,0.10,65.10,4.90,0.00,0.00,0.00
2927,2023-07-02,苗栗縣,18-29歲,96.30,92.90,0.50,79.30,9.60,0.00,0.00,0.00
2928,2023-07-02,苗栗縣,30-49歲,93.10,89.80,0.80,79.90,14.90,0.00,0.00,0.00
2929,2023-07-02,苗栗縣,50-64歲,89.20,86.40,1.10,77.50,22.30,0.00,0.00,0.00
2930,2023-07-02,苗栗縣,65-74歲,87.80,85.10,1.30,77.90,39.40,9.90,0.00,0.00
2931,2023-07-02,苗栗縣,75歲以上,78.70,74.30,1.20,64.30,36.20,9.10,0.00,0.00
3178,2023-06-25,苗栗縣,全區,89.10,84.30,0.90,71.40,18.20,0.00,0.00,0.00
3179,2023-06-25,苗栗縣,6個月-4歲,42.40,23.70,3.10,0.30,0.00,0.00,0.00,0.00
3180,2023-06-25,苗栗縣,5-11歲,85.40,66.70,0.20,25.80,0.20,0.00,0.00,0.00
3181,2023-06-25,苗栗縣,12-17歲,95.20,88.00,0.10,65.20,4.90,0.00,0.00,0.00
3182,2023-06-25,苗栗縣,18-29歲,96.30,92.90,0.50,79.30,9.60,0.00,0.00,0.00
3183,2023-06-25,苗栗縣,30-49歲,93.10,89.80,0.80,79.90,14.90,0.00,0.00,0.00
3184,2023-06-25,苗栗縣,50-64歲,89.20,86.30,1.10,77.50,22.30,0.00,0.00,0.00
3185,2023-06-25,苗栗縣,65-74歲,87.70,85.00,1.30,77.80,39.40,9.90,0.00,0.00
3186,2023-06-25,苗栗縣,75歲以上,78.70,74.30,1.20,64.30,36.20,9.10,0.00,0.00
3433,2023-06-18,苗栗縣,全區,89.10,84.30,0.90,71.40,18.20,0.00,0.00,0.00
3434,2023-06-18,苗栗縣,6個月-4歲,42.50,23.70,3.10,0.30,0.00,0.00,0.00,0.00
3435,2023-06-18,苗栗縣,5-11歲,85.50,66.90,0.20,25.90,0.20,0.00,0.00,0.00
3436,2023-06-18,苗栗縣,12-17歲,95.20,88.10,0.10,65.30,4.90,0.00,0.00,0.00
3437,2023-06-18,苗栗縣,18-29歲,96.30,93.00,0.50,79.40,9.60,0.00,0.00,0.00
3438,2023-06-18,苗栗縣,30-49歲,93.10,89.80,0.80,79.90,14.90,0.00,0.00,0.00
3439,2023-06-18,苗栗縣,50-64歲,89.20,86.30,1.10,77.50,22.30,0.00,0.00,0.00
3440,2023-06-18,苗栗縣,65-74歲,87.60,84.90,1.30,77.70,39.30,9.90,0.00,0.00
3441,2023-06-18,苗栗縣,75歲以上,78.70,74.30,1.20,64.20,36.20,9.10,0.00,0.00
3688,2023-06-10,苗栗縣,全區,89.10,84.30,0.90,71.40,18.10,0.00,0.00,0.00
3689,2023-06-10,苗栗縣,6個月-4歲,42.50,23.70,3.10,0.30,0.00,0.00,0.00,0.00
3690,2023-06-10,苗栗縣,5-11歲,85.60,67.00,0.20,25.90,0.20,0.00,0.00,0.00
3691,2023-06-10,苗栗縣,12-17歲,95.40,88.20,0.10,65.50,4.90,0.00,0.00,0.00
3692,2023-06-10,苗栗縣,18-29歲,96.20,92.80,0.50,79.20,9.50,0.00,0.00,0.00
3693,2023-06-10,苗栗縣,30-49歲,93.20,89.80,0.80,80.00,14.90,0.00,0.00,0.00
3694,2023-06-10,苗栗縣,50-64歲,89.10,86.20,1.10,77.40,22.20,0.00,0.00,0.00
3695,2023-06-10,苗栗縣,65-74歲,87.90,85.20,1.30,78.00,39.50,9.90,0.00,0.00
3696,2023-06-10,苗栗縣,75歲以上,78.70,74.20,1.20,64.10,36.10,9.00,0.00,0.00
3943,2023-06-03,苗栗縣,全區,89.10,84.30,0.90,71.40,18.10,0.00,0.00,0.00
3944,2023-06-03,苗栗縣,6個月-4歲,42.60,23.70,3.00,0.00,0.00,0.00,0.00,0.00
3945,2023-06-03,苗栗縣,5-11歲,85.70,67.10,0.20,25.90,0.10,0.00,0.00,0.00
3946,2023-06-03,苗栗縣,12-17歲,95.40,88.30,0.10,65.70,4.90,0.00,0.00,0.00
3947,2023-06-03,苗栗縣,18-29歲,96.30,92.90,0.50,79.30,9.50,0.00,0.00,0.00
3948,2023-06-03,苗栗縣,30-49歲,93.20,89.80,0.80,80.00,14.90,0.00,0.00,0.00
3949,2023-06-03,苗栗縣,50-64歲,89.10,86.20,1.10,77.40,22.20,0.00,0.00,0.00
3950,2023-06-03,苗栗縣,65-74歲,87.80,85.10,1.30,77.90,39.50,9.80,0.00,0.00
3951,2023-06-03,苗栗縣,75歲以上,78.70,74.20,1.20,64.10,36.10,9.00,0.00,0.00
4198,2023-05-27,苗栗縣,全區,89.20,84.30,0.90,71.40,18.10,0.00,0.00,0.00
4199,2023-05-27,苗栗縣,6個月-4歲,42.80,23.80,3.00,0.00,0.00,0.00,0.00,0.00
4200,2023-05-27,苗栗縣,5-11歲,85.90,67.20,0.20,25.90,0.10,0.00,0.00,0.00
4201,2023-05-27,苗栗縣,12-17歲,95.30,88.30,0.10,65.70,4.90,0.00,0.00,0.00
4202,2023-05-27,苗栗縣,18-29歲,96.30,92.90,0.50,79.30,9.50,0.00,0.00,0.00
4203,2023-05-27,苗栗縣,30-49歲,93.20,89.90,0.80,80.00,14.90,0.00,0.00,0.00
4204,2023-05-27,苗栗縣,50-64歲,89.10,86.20,1.10,77.40,22.20,0.00,0.00,0.00
4205,2023-05-27,苗栗縣,65-74歲,87.70,85.00,1.30,77.90,39.50,9.80,0.00,0.00
4206,2023-05-27,苗栗縣,75歲以上,78.60,74.10,1.20,64.00,36.10,9.00,0.00,0.00
4453,2023-04-30,苗栗縣,全區,89.20,84.30,0.90,71.40,18.10,0.00,0.00,0.00
4454,2023-04-30,苗栗縣,6個月-4歲,43.50,24.00,2.90,0.00,0.00,0.00,0.00,0.00
4455,2023-04-30,苗栗縣,5-11歲,86.30,67.70,0.20,26.10,0.10,0.00,0.00,0.00
4456,2023-04-30,苗栗縣,12-17歲,95.30,88.30,0.10,66.10,5.00,0.00,0.00,0.00
4457,2023-04-30,苗栗縣,18-29歲,96.20,92.80,0.50,79.20,9.40,0.00,0.00,0.00
4458,2023-04-30,苗栗縣,30-49歲,93.20,89.90,0.80,80.00,14.80,0.00,0.00,0.00
4459,2023-04-30,苗栗縣,50-64歲,89.10,86.30,1.10,77.40,22.20,0.00,0.00,0.00
4460,2023-04-30,苗栗縣,65-74歲,87.70,85.00,1.30,77.80,39.50,9.80,0.00,0.00
4461,2023-04-30,苗栗縣,75歲以上,78.40,73.90,1.30,63.80,35.90,8.80,0.00,0.00
4708,2023-04-24,苗栗縣,全區,89.20,84.30,0.90,71.40,18.00,0.00,0.00,0.00
4709,2023-04-24,苗栗縣,6個月-4歲,43.60,23.90,2.80,0.00,0.00,0.00,0.00,0.00
4710,2023-04-24,苗栗縣,5-11歲,86.30,67.80,0.20,26.10,0.10,0.00,0.00,0.00
4711,2023-04-24,苗栗縣,12-17歲,95.40,88.40,0.10,66.20,4.90,0.00,0.00,0.00
4712,2023-04-24,苗栗縣,18-29歲,96.30,92.90,0.50,79.30,9.40,0.00,0.00,0.00
4713,2023-04-24,苗栗縣,30-49歲,93.20,89.90,0.80,80.00,14.70,0.00,0.00,0.00
4714,2023-04-24,苗栗縣,50-64歲,89.20,86.30,1.10,77.40,22.10,0.00,0.00,0.00
4715,2023-04-24,苗栗縣,65-74歲,87.60,85.00,1.30,77.80,39.40,9.60,0.00,0.00
4716,2023-04-24,苗栗縣,75歲以上,78.40,73.90,1.30,63.80,35.80,8.70,0.00,0.00
4963,2023-04-17,苗栗縣,全區,89.20,84.40,0.90,71.40,17.90,0.00,0.00,0.00
4964,2023-04-17,苗栗縣,6個月-4歲,43.80,23.90,2.70,0.00,0.00,0.00,0.00,0.00
4965,2023-04-17,苗栗縣,5-11歲,86.40,67.80,0.20,26.10,0.10,0.00,0.00,0.00
4966,2023-04-17,苗栗縣,12-17歲,95.40,88.50,0.10,66.30,4.90,0.00,0.00,0.00
4967,2023-04-17,苗栗縣,18-29歲,96.40,93.00,0.60,79.30,9.40,0.00,0.00,0.00
4968,2023-04-17,苗栗縣,30-49歲,93.20,89.90,0.80,80.00,14.60,0.00,0.00,0.00
4969,2023-04-17,苗栗縣,50-64歲,89.10,86.30,1.10,77.40,22.10,0.00,0.00,0.00
4970,2023-04-17,苗栗縣,65-74歲,87.60,84.90,1.30,77.70,39.30,9.60,0.00,0.00
4971,2023-04-17,苗栗縣,75歲以上,78.50,73.90,1.30,63.70,35.60,8.60,0.00,0.00
5218,2023-04-10,苗栗縣,全區,89.20,84.40,0.90,71.40,17.90,0.00,0.00,0.00
5219,2023-04-10,苗栗縣,6個月-4歲,44.00,23.90,2.60,0.00,0.00,0.00,0.00,0.00
5220,2023-04-10,苗栗縣,5-11歲,86.50,67.90,0.10,26.10,0.10,0.00,0.00,0.00
5221,2023-04-10,苗栗縣,12-17歲,95.40,88.50,0.10,66.30,4.90,0.00,0.00,0.00
5222,2023-04-10,苗栗縣,18-29歲,96.50,93.00,0.60,79.40,9.30,0.00,0.00,0.00
5223,2023-04-10,苗栗縣,30-49歲,93.20,89.90,0.80,80.00,14.50,0.00,0.00,0.00
5224,2023-04-10,苗栗縣,50-64歲,89.10,86.20,1.10,77.30,22.00,0.00,0.00,0.00
5225,2023-04-10,苗栗縣,65-74歲,87.50,84.90,1.30,77.70,39.20,9.50,0.00,0.00
5226,2023-04-10,苗栗縣,75歲以上,78.50,73.90,1.30,63.70,35.50,8.50,0.00,0.00
5473,2023-04-05,苗栗縣,全區,89.20,84.30,0.90,71.30,17.80,0.00,0.00,0.00
5474,2023-04-05,苗栗縣,6個月-4歲,43.80,23.80,2.50,0.00,0.00,0.00,0.00,0.00
5475,2023-04-05,苗栗縣,5-11歲,86.60,68.10,0.10,26.10,0.10,0.00,0.00,0.00
5476,2023-04-05,苗栗縣,12-17歲,95.10,88.30,0.10,66.20,4.90,0.00,0.00,0.00
5477,2023-04-05,苗栗縣,18-29歲,96.00,92.60,0.50,79.00,9.20,0.00,0.00,0.00
5478,2023-04-05,苗栗縣,30-49歲,93.20,89.90,0.80,79.90,14.50,0.00,0.00,0.00
5479,2023-04-05,苗栗縣,50-64歲,89.20,86.30,1.10,77.40,21.90,0.00,0.00,0.00
5480,2023-04-05,苗栗縣,65-74歲,87.80,85.10,1.30,77.90,39.30,9.50,0.00,0.00
5481,2023-04-05,苗栗縣,75歲以上,78.40,73.80,1.30,63.60,35.40,8.50,0.00,0.00
5728,2023-03-27,苗栗縣,全區,89.20,84.30,0.90,71.30,17.70,0.00,0.00,0.00
5729,2023-03-27,苗栗縣,6個月-4歲,44.10,23.80,2.40,0.00,0.00,0.00,0.00,0.00
5730,2023-03-27,苗栗縣,5-11歲,86.70,68.20,0.10,26.10,0.10,0.00,0.00,0.00
5731,2023-03-27,苗栗縣,12-17歲,95.20,88.40,0.10,66.20,4.90,0.00,0.00,0.00
5732,2023-03-27,苗栗縣,18-29歲,96.10,92.60,0.50,79.00,9.10,0.00,0.00,0.00
5733,2023-03-27,苗栗縣,30-49歲,93.20,89.90,0.80,79.90,14.30,0.00,0.00,0.00
5734,2023-03-27,苗栗縣,50-64歲,89.20,86.30,1.10,77.40,21.80,0.00,0.00,0.00
5735,2023-03-27,苗栗縣,65-74歲,87.70,85.00,1.30,77.80,39.20,9.30,0.00,0.00
5736,2023-03-27,苗栗縣,75歲以上,78.30,73.70,1.30,63.40,35.10,8.30,0.00,0.00
5983,2023-03-20,苗栗縣,全區,89.20,84.40,0.90,71.40,17.90,0.00,0.00,0.00
5984,2023-03-20,苗栗縣,6個月-4歲,44.00,23.90,2.60,0.00,0.00,0.00,0.00,0.00
5985,2023-03-20,苗栗縣,5-11歲,86.50,67.90,0.10,26.10,0.10,0.00,0.00,0.00
5986,2023-03-20,苗栗縣,12-17歲,95.40,88.50,0.10,66.30,4.90,0.00,0.00,0.00
5987,2023-03-20,苗栗縣,18-29歲,96.50,93.00,0.60,79.40,9.30,0.00,0.00,0.00
5988,2023-03-20,苗栗縣,30-49歲,93.20,89.90,0.80,80.00,14.50,0.00,0.00,0.00
5989,2023-03-20,苗栗縣,50-64歲,89.10,86.20,1.10,77.30,22.00,0.00,0.00,0.00
5990,2023-03-20,苗栗縣,65-74歲,87.50,84.90,1.30,77.70,39.20,9.50,0.00,0.00
5991,2023-03-20,苗栗縣,75歲以上,78.50,73.90,1.30,63.70,35.50,8.50,0.00,0.00
6238,2023-03-13,苗栗縣,全區,89.20,84.30,0.90,71.30,17.30,0.00,0.00,0.00
6239,2023-03-13,苗栗縣,6個月-4歲,44.20,23.50,2.30,0.00,0.00,0.00,0.00,0.00
6240,2023-03-13,苗栗縣,5-11歲,86.90,68.30,0.10,26.00,0.10,0.00,0.00,0.00
6241,2023-03-13,苗栗縣,12-17歲,95.20,88.40,0.10,66.30,4.80,0.00,0.00,0.00
6242,2023-03-13,苗栗縣,18-29歲,96.20,92.80,0.60,79.00,8.90,0.00,0.00,0.00
6243,2023-03-13,苗栗縣,30-49歲,93.20,89.90,0.80,79.90,14.00,0.00,0.00,0.00
6244,2023-03-13,苗栗縣,50-64歲,89.20,86.30,1.10,77.40,21.40,0.00,0.00,0.00
6245,2023-03-13,苗栗縣,65-74歲,87.50,84.80,1.30,77.60,38.40,8.90,0.00,0.00
6246,2023-03-13,苗栗縣,75歲以上,78.30,73.70,1.30,63.30,34.70,7.90,0.00,0.00
6493,2023-03-06,苗栗縣,全區,89.20,84.30,0.90,71.20,17.20,0.00,0.00,0.00
6494,2023-03-06,苗栗縣,6個月-4歲,44.40,23.30,2.20,0.00,0.00,0.00,0.00,0.00
6495,2023-03-06,苗栗縣,5-11歲,86.90,68.30,0.10,25.90,0.10,0.00,0.00,0.00
6496,2023-03-06,苗栗縣,12-17歲,95.30,88.50,0.10,66.40,4.80,0.00,0.00,0.00
6497,2023-03-06,苗栗縣,18-29歲,96.30,92.80,0.60,79.10,8.80,0.00,0.00,0.00
6498,2023-03-06,苗栗縣,30-49歲,93.30,89.90,0.80,79.80,13.80,0.00,0.00,0.00
6499,2023-03-06,苗栗縣,50-64歲,89.20,86.30,1.10,77.30,21.20,0.00,0.00,0.00
6500,2023-03-06,苗栗縣,65-74歲,87.50,84.80,1.30,77.60,38.20,8.60,0.00,0.00
6501,2023-03-06,苗栗縣,75歲以上,78.30,73.70,1.30,63.30,34.20,7.70,0.00,0.00
6748,2023-02-28,苗栗縣,全區,89.20,84.30,0.90,71.20,17.00,0.00,0.00,0.00
6749,2023-02-28,苗栗縣,6個月-4歲,44.50,23.20,2.10,0.00,0.00,0.00,0.00,0.00
6750,2023-02-28,苗栗縣,5-11歲,86.90,68.20,0.10,25.80,0.10,0.00,0.00,0.00
6751,2023-02-28,苗栗縣,12-17歲,95.30,88.60,0.10,66.50,4.80,0.00,0.00,0.00
6752,2023-02-28,苗栗縣,18-29歲,96.30,92.80,0.60,79.10,8.70,0.00,0.00,0.00
6753,2023-02-28,苗栗縣,30-49歲,93.20,89.90,0.80,79.80,13.70,0.00,0.00,0.00
6754,2023-02-28,苗栗縣,50-64歲,89.20,86.30,1.10,77.30,21.00,0.00,0.00,0.00
6755,2023-02-28,苗栗縣,65-74歲,87.50,84.80,1.30,77.50,38.10,8.40,0.00,0.00
6756,2023-02-28,苗栗縣,75歲以上,78.30,73.70,1.30,63.30,34.00,7.50,0.00,0.00
7003,2023-02-20,苗栗縣,全區,89.30,84.30,0.90,71.20,16.80,0.00,0.00,0.00
7004,2023-02-20,苗栗縣,6個月-4歲,44.50,22.90,1.80,0.00,0.00,0.00,0.00,0.00
7005,2023-02-20,苗栗縣,5-11歲,86.90,68.20,0.10,25.60,0.10,0.00,0.00,0.00
7006,2023-02-20,苗栗縣,12-17歲,95.40,88.60,0.10,66.50,4.80,0.00,0.00,0.00
7007,2023-02-20,苗栗縣,18-29歲,96.40,92.90,0.60,79.10,8.50,0.00,0.00,0.00
7008,2023-02-20,苗栗縣,30-49歲,93.30,89.90,0.80,79.80,13.40,0.00,0.00,0.00
7009,2023-02-20,苗栗縣,50-64歲,89.20,86.30,1.10,77.30,20.80,0.00,0.00,0.00
7010,2023-02-20,苗栗縣,65-74歲,87.40,84.70,1.30,77.50,37.90,8.20,0.00,0.00
7011,2023-02-20,苗栗縣,75歲以上,78.20,73.50,1.30,63.10,33.40,7.30,0.00,0.00
