UID,發佈統計日期,縣市,年齡層,第1劑接種率,第2劑接種率,基礎加強劑接種率,第1次追加劑接種率,第2次追加劑接種率,第3次追加劑接種率,第4次追加劑接種率,第5次追加劑接種率
1701,2023-08-06,南投縣,75歲以上,83.10,79.60,1.60,71.80,42.60,10.70,0.00,0.00
1948,2023-07-30,南投縣,全區,89.30,84.80,1.10,71.80,23.10,0.00,0.00,0.00
1949,2023-07-30,南投縣,6個月-4歲,41.90,24.60,3.20,1.50,0.00,0.00,0.00,0.00
1950,2023-07-30,南投縣,5-11歲,84.40,67.40,0.70,16.00,0.40,0.00,0.00,0.00
1951,2023-07-30,南投縣,12-17歲,94.90,88.60,0.50,64.70,10.00,0.00,0.00,0.00
1952,2023-07-30,南投縣,18-29歲,95.80,92.20,0.60,79.40,13.20,0.00,0.00,0.00
1953,2023-07-30,南投縣,30-49歲,92.50,89.00,1.00,78.30,20.00,0.00,0.00,0.00
1954,2023-07-30,南投縣,50-64歲,89.20,86.20,1.10,77.00,26.60,0.00,0.00,0.00
1955,2023-07-30,南投縣,65-74歲,90.10,87.50,1.20,80.80,42.80,10.20,0.00,0.00
1956,2023-07-30,南投縣,75歲以上,83.00,79.40,1.60,71.60,42.50,10.70,0.00,0.00
2203,2023-07-23,南投縣,全區,89.30,84.80,1.10,71.80,23.10,0.00,0.00,0.00
2204,2023-07-23,南投縣,6個月-4歲,42.20,24.70,3.20,1.40,0.00,0.00,0.00,0.00
2205,2023-07-23,南投縣,5-11歲,84.50,67.60,0.60,16.00,0.40,0.00,0.00,0.00
2206,2023-07-23,南投縣,12-17歲,95.00,88.80,0.50,65.00,10.00,0.00,0.00,0.00
2207,2023-07-23,南投縣,18-29歲,95.90,92.30,0.60,79.50,13.20,0.00,0.00,0.00
2208,2023-07-23,南投縣,30-49歲,92.50,89.00,1.00,78.30,20.00,0.00,0.00,0.00
2209,2023-07-23,南投縣,50-64歲,89.20,86.20,1.10,77.00,26.60,0.00,0.00,0.00
2210,2023-07-23,南投縣,65-74歲,90.00,87.40,1.20,80.70,42.80,10.20,0.00,0.00
2211,2023-07-23,南投縣,75歲以上,82.90,79.40,1.60,71.60,42.50,10.60,0.00,0.00
2458,2023-07-16,南投縣,全區,89.30,84.80,1.10,71.80,23.10,0.00,0.00,0.00
2459,2023-07-16,南投縣,6個月-4歲,42.40,24.80,3.20,1.40,0.00,0.00,0.00,0.00
2460,2023-07-16,南投縣,5-11歲,84.70,67.70,0.60,16.00,0.40,0.00,0.00,0.00
2461,2023-07-16,南投縣,12-17歲,94.50,88.40,0.50,64.80,10.00,0.00,0.00,0.00
2462,2023-07-16,南投縣,18-29歲,95.80,92.10,0.60,79.40,13.20,0.00,0.00,0.00
2463,2023-07-16,南投縣,30-49歲,92.50,88.90,1.00,78.20,20.00,0.00,0.00,0.00
2464,2023-07-16,南投縣,50-64歲,89.20,86.20,1.10,77.00,26.60,0.00,0.00,0.00
2465,2023-07-16,南投縣,65-74歲,90.20,87.60,1.20,80.90,42.90,10.20,0.00,0.00
2466,2023-07-16,南投縣,75歲以上,82.90,79.30,1.60,71.50,42.40,10.60,0.00,0.00
2713,2023-07-09,南投縣,全區,89.30,84.80,1.10,71.80,23.10,0.00,0.00,0.00
2714,2023-07-09,南投縣,6個月-4歲,42.50,24.90,3.30,1.40,0.00,0.00,0.00,0.00
2715,2023-07-09,南投縣,5-11歲,84.80,67.80,0.60,16.00,0.40,0.00,0.00,0.00
2716,2023-07-09,南投縣,12-17歲,94.50,88.40,0.50,65.00,10.00,0.00,0.00,0.00
2717,2023-07-09,南投縣,18-29歲,95.80,92.20,0.60,79.40,13.20,0.00,0.00,0.00
2718,2023-07-09,南投縣,30-49歲,92.50,88.90,1.00,78.20,20.00,0.00,0.00,0.00
2719,2023-07-09,南投縣,50-64歲,89.20,86.20,1.10,77.00,26.60,0.00,0.00,0.00
2720,2023-07-09,南投縣,65-74歲,90.20,87.60,1.20,80.90,42.90,10.20,0.00,0.00
2721,2023-07-09,南投縣,75歲以上,82.80,79.30,1.60,71.50,42.40,10.60,0.00,0.00
2968,2023-07-02,南投縣,全區,89.30,84.80,1.10,71.80,23.10,0.00,0.00,0.00
2969,2023-07-02,南投縣,6個月-4歲,42.70,24.90,3.20,1.30,0.00,0.00,0.00,0.00
2970,2023-07-02,南投縣,5-11歲,84.90,68.00,0.60,16.00,0.40,0.00,0.00,0.00
2971,2023-07-02,南投縣,12-17歲,94.50,88.50,0.50,65.20,10.00,0.00,0.00,0.00
2972,2023-07-02,南投縣,18-29歲,95.90,92.30,0.60,79.50,13.20,0.00,0.00,0.00
2973,2023-07-02,南投縣,30-49歲,92.50,89.00,1.00,78.20,20.00,0.00,0.00,0.00
2974,2023-07-02,南投縣,50-64歲,89.20,86.20,1.10,77.00,26.60,0.00,0.00,0.00
2975,2023-07-02,南投縣,65-74歲,90.00,87.50,1.20,80.80,42.90,10.20,0.00,0.00
2976,2023-07-02,南投縣,75歲以上,82.90,79.30,1.60,71.50,42.40,10.60,0.00,0.00
3223,2023-06-25,南投縣,全區,89.30,84.90,1.10,71.80,23.10,0.00,0.00,0.00
3224,2023-06-25,南投縣,6個月-4歲,43.00,25.00,3.20,1.20,0.00,0.00,0.00,0.00
3225,2023-06-25,南投縣,5-11歲,85.00,68.10,0.60,16.00,0.40,0.00,0.00,0.00
3226,2023-06-25,南投縣,12-17歲,94.60,88.50,0.50,65.40,10.00,0.00,0.00,0.00
3227,2023-06-25,南投縣,18-29歲,96.00,92.40,0.60,79.60,13.20,0.00,0.00,0.00
3228,2023-06-25,南投縣,30-49歲,92.50,89.00,1.00,78.20,19.90,0.00,0.00,0.00
3229,2023-06-25,南投縣,50-64歲,89.30,86.20,1.10,77.00,26.60,0.00,0.00,0.00
3230,2023-06-25,南投縣,65-74歲,90.00,87.40,1.20,80.70,42.80,10.20,0.00,0.00
3231,2023-06-25,南投縣,75歲以上,82.90,79.30,1.60,71.50,42.40,10.60,0.00,0.00
3478,2023-06-18,南投縣,全區,89.40,84.90,1.10,71.80,23.10,0.00,0.00,0.00
3479,2023-06-18,南投縣,6個月-4歲,43.20,25.10,3.20,1.10,0.00,0.00,0.00,0.00
3480,2023-06-18,南投縣,5-11歲,85.10,68.20,0.60,16.00,0.30,0.00,0.00,0.00
3481,2023-06-18,南投縣,12-17歲,94.70,88.70,0.50,65.60,10.10,0.00,0.00,0.00
3482,2023-06-18,南投縣,18-29歲,96.10,92.50,0.60,79.70,13.20,0.00,0.00,0.00
3483,2023-06-18,南投縣,30-49歲,92.50,89.00,1.10,78.20,19.90,0.00,0.00,0.00
3484,2023-06-18,南投縣,50-64歲,89.30,86.30,1.10,77.00,26.60,0.00,0.00,0.00
3485,2023-06-18,南投縣,65-74歲,89.90,87.30,1.20,80.60,42.80,10.20,0.00,0.00
3486,2023-06-18,南投縣,75歲以上,82.80,79.20,1.60,71.40,42.30,10.50,0.00,0.00
3733,2023-06-10,南投縣,全區,89.40,84.90,1.10,71.80,23.00,0.00,0.00,0.00
3734,2023-06-10,南投縣,6個月-4歲,43.60,25.30,3.20,0.90,0.00,0.00,0.00,0.00
3735,2023-06-10,南投縣,5-11歲,85.10,68.20,0.60,15.90,0.30,0.00,0.00,0.00
3736,2023-06-10,南投縣,12-17歲,94.70,88.70,0.50,65.70,10.00,0.00,0.00,0.00
3737,2023-06-10,南投縣,18-29歲,95.80,92.20,0.60,79.40,13.10,0.00,0.00,0.00
3738,2023-06-10,南投縣,30-49歲,92.60,89.10,1.10,78.30,19.90,0.00,0.00,0.00
3739,2023-06-10,南投縣,50-64歲,89.10,86.10,1.10,76.90,26.50,0.00,0.00,0.00
3740,2023-06-10,南投縣,65-74歲,90.10,87.60,1.20,80.80,42.90,10.10,0.00,0.00
3741,2023-06-10,南投縣,75歲以上,83.00,79.40,1.60,71.50,42.40,10.40,0.00,0.00
3988,2023-06-03,南投縣,全區,89.40,84.90,1.10,71.80,23.00,0.00,0.00,0.00
3989,2023-06-03,南投縣,6個月-4歲,43.80,25.40,3.20,0.00,0.00,0.00,0.00,0.00
3990,2023-06-03,南投縣,5-11歲,85.20,68.30,0.50,15.90,0.30,0.00,0.00,0.00
3991,2023-06-03,南投縣,12-17歲,94.90,88.80,0.50,65.80,10.10,0.00,0.00,0.00
3992,2023-06-03,南投縣,18-29歲,95.80,92.20,0.60,79.50,13.10,0.00,0.00,0.00
3993,2023-06-03,南投縣,30-49歲,92.60,89.10,1.10,78.30,19.90,0.00,0.00,0.00
3994,2023-06-03,南投縣,50-64歲,89.10,86.10,1.10,76.90,26.50,0.00,0.00,0.00
3995,2023-06-03,南投縣,65-74歲,90.00,87.40,1.20,80.70,42.80,10.10,0.00,0.00
3996,2023-06-03,南投縣,75歲以上,83.00,79.40,1.60,71.50,42.30,10.40,0.00,0.00
4243,2023-05-27,南投縣,全區,89.40,84.90,1.10,71.80,23.00,0.00,0.00,0.00
4244,2023-05-27,南投縣,6個月-4歲,43.90,25.40,3.20,0.00,0.00,0.00,0.00,0.00
4245,2023-05-27,南投縣,5-11歲,85.20,68.40,0.50,15.90,0.30,0.00,0.00,0.00
4246,2023-05-27,南投縣,12-17歲,94.90,88.90,0.50,66.00,10.10,0.00,0.00,0.00
4247,2023-05-27,南投縣,18-29歲,95.90,92.30,0.60,79.50,13.10,0.00,0.00,0.00
4248,2023-05-27,南投縣,30-49歲,92.60,89.10,1.10,78.30,19.90,0.00,0.00,0.00
4249,2023-05-27,南投縣,50-64歲,89.20,86.20,1.10,76.90,26.50,0.00,0.00,0.00
4250,2023-05-27,南投縣,65-74歲,90.00,87.40,1.20,80.70,42.80,10.00,0.00,0.00
4251,2023-05-27,南投縣,75歲以上,82.90,79.30,1.60,71.40,42.20,10.30,0.00,0.00
4498,2023-04-30,南投縣,全區,89.40,84.90,1.10,71.80,22.90,0.00,0.00,0.00
4499,2023-04-30,南投縣,6個月-4歲,44.50,25.60,3.10,0.00,0.00,0.00,0.00,0.00
4500,2023-04-30,南投縣,5-11歲,85.60,68.90,0.50,15.70,0.30,0.00,0.00,0.00
4501,2023-04-30,南投縣,12-17歲,95.10,89.10,0.50,66.50,10.10,0.00,0.00,0.00
4502,2023-04-30,南投縣,18-29歲,96.00,92.30,0.60,79.50,13.00,0.00,0.00,0.00
4503,2023-04-30,南投縣,30-49歲,92.60,89.10,1.10,78.30,19.80,0.00,0.00,0.00
4504,2023-04-30,南投縣,50-64歲,89.20,86.20,1.10,76.90,26.40,0.00,0.00,0.00
4505,2023-04-30,南投縣,65-74歲,90.10,87.50,1.30,80.80,42.90,9.90,0.00,0.00
4506,2023-04-30,南投縣,75歲以上,82.60,79.00,1.60,71.10,41.90,10.10,0.00,0.00
4753,2023-04-24,南投縣,全區,89.40,84.90,1.10,71.80,22.90,0.00,0.00,0.00
4754,2023-04-24,南投縣,6個月-4歲,44.60,25.60,3.00,0.00,0.00,0.00,0.00,0.00
4755,2023-04-24,南投縣,5-11歲,85.70,68.90,0.50,15.60,0.30,0.00,0.00,0.00
4756,2023-04-24,南投縣,12-17歲,95.10,89.10,0.50,66.70,10.20,0.00,0.00,0.00
4757,2023-04-24,南投縣,18-29歲,96.00,92.40,0.60,79.60,13.00,0.00,0.00,0.00
4758,2023-04-24,南投縣,30-49歲,92.60,89.10,1.10,78.30,19.70,0.00,0.00,0.00
4759,2023-04-24,南投縣,50-64歲,89.20,86.20,1.10,76.90,26.40,0.00,0.00,0.00
4760,2023-04-24,南投縣,65-74歲,90.00,87.40,1.30,80.70,42.80,9.80,0.00,0.00
4761,2023-04-24,南投縣,75歲以上,82.60,79.00,1.60,71.10,41.80,10.00,0.00,0.00
5008,2023-04-17,南投縣,全區,89.50,84.90,1.10,71.70,22.80,0.00,0.00,0.00
5009,2023-04-17,南投縣,6個月-4歲,44.60,25.50,2.90,0.00,0.00,0.00,0.00,0.00
5010,2023-04-17,南投縣,5-11歲,85.90,69.00,0.50,15.50,0.30,0.00,0.00,0.00
5011,2023-04-17,南投縣,12-17歲,95.10,89.20,0.50,66.80,10.20,0.00,0.00,0.00
5012,2023-04-17,南投縣,18-29歲,96.10,92.50,0.60,79.60,13.00,0.00,0.00,0.00
5013,2023-04-17,南投縣,30-49歲,92.60,89.00,1.10,78.20,19.60,0.00,0.00,0.00
5014,2023-04-17,南投縣,50-64歲,89.20,86.20,1.10,76.90,26.30,0.00,0.00,0.00
5015,2023-04-17,南投縣,65-74歲,90.00,87.40,1.30,80.70,42.80,9.70,0.00,0.00
5016,2023-04-17,南投縣,75歲以上,82.50,78.90,1.60,71.00,41.70,9.90,0.00,0.00
5263,2023-04-10,南投縣,全區,89.50,85.00,1.10,71.80,22.70,0.00,0.00,0.00
5264,2023-04-10,南投縣,6個月-4歲,44.90,25.60,2.80,0.00,0.00,0.00,0.00,0.00
5265,2023-04-10,南投縣,5-11歲,85.90,69.00,0.50,15.40,0.30,0.00,0.00,0.00
5266,2023-04-10,南投縣,12-17歲,95.20,89.30,0.50,67.00,10.20,0.00,0.00,0.00
5267,2023-04-10,南投縣,18-29歲,96.20,92.50,0.60,79.70,12.90,0.00,0.00,0.00
5268,2023-04-10,南投縣,30-49歲,92.60,89.10,1.10,78.30,19.50,0.00,0.00,0.00
5269,2023-04-10,南投縣,50-64歲,89.30,86.30,1.10,77.00,26.30,0.00,0.00,0.00
5270,2023-04-10,南投縣,65-74歲,89.90,87.40,1.30,80.60,42.70,9.60,0.00,0.00
5271,2023-04-10,南投縣,75歲以上,82.60,79.00,1.60,71.00,41.70,9.80,0.00,0.00
5518,2023-04-05,南投縣,全區,89.40,84.90,1.10,71.70,22.70,0.00,0.00,0.00
5519,2023-04-05,南投縣,6個月-4歲,44.70,25.40,2.80,0.00,0.00,0.00,0.00,0.00
5520,2023-04-05,南投縣,5-11歲,86.20,69.30,0.40,15.40,0.30,0.00,0.00,0.00
5521,2023-04-05,南投縣,12-17歲,94.80,89.00,0.50,66.80,10.10,0.00,0.00,0.00
5522,2023-04-05,南投縣,18-29歲,95.70,92.10,0.60,79.30,12.90,0.00,0.00,0.00
5523,2023-04-05,南投縣,30-49歲,92.60,89.00,1.10,78.20,19.50,0.00,0.00,0.00
5524,2023-04-05,南投縣,50-64歲,89.20,86.20,1.10,76.90,26.20,0.00,0.00,0.00
5525,2023-04-05,南投縣,65-74歲,90.20,87.60,1.30,80.80,42.80,9.50,0.00,0.00
5526,2023-04-05,南投縣,75歲以上,82.60,78.90,1.60,71.00,41.60,9.70,0.00,0.00
5773,2023-03-27,南投縣,全區,89.40,84.90,1.00,71.60,22.50,0.00,0.00,0.00
5774,2023-03-27,南投縣,6個月-4歲,44.90,25.40,2.70,0.00,0.00,0.00,0.00,0.00
5775,2023-03-27,南投縣,5-11歲,86.30,69.40,0.40,15.20,0.20,0.00,0.00,0.00
5776,2023-03-27,南投縣,12-17歲,94.80,88.90,0.50,66.70,9.70,0.00,0.00,0.00
5777,2023-03-27,南投縣,18-29歲,95.70,92.10,0.60,79.30,12.70,0.00,0.00,0.00
5778,2023-03-27,南投縣,30-49歲,92.60,89.10,1.10,78.20,19.30,0.00,0.00,0.00
5779,2023-03-27,南投縣,50-64歲,89.20,86.20,1.10,76.90,26.10,0.00,0.00,0.00
5780,2023-03-27,南投縣,65-74歲,90.00,87.50,1.30,80.70,42.60,9.30,0.00,0.00
5781,2023-03-27,南投縣,75歲以上,82.50,78.90,1.60,70.90,41.50,9.50,0.00,0.00
6028,2023-03-20,南投縣,全區,89.50,85.00,1.10,71.80,22.70,0.00,0.00,0.00
6029,2023-03-20,南投縣,6個月-4歲,44.90,25.60,2.80,0.00,0.00,0.00,0.00,0.00
6030,2023-03-20,南投縣,5-11歲,85.90,69.00,0.50,15.40,0.30,0.00,0.00,0.00
6031,2023-03-20,南投縣,12-17歲,95.20,89.30,0.50,67.00,10.20,0.00,0.00,0.00
6032,2023-03-20,南投縣,18-29歲,96.20,92.50,0.60,79.70,12.90,0.00,0.00,0.00
6033,2023-03-20,南投縣,30-49歲,92.60,89.10,1.10,78.30,19.50,0.00,0.00,0.00
6034,2023-03-20,南投縣,50-64歲,89.30,86.30,1.10,77.00,26.30,0.00,0.00,0.00
6035,2023-03-20,南投縣,65-74歲,89.90,87.40,1.30,80.60,42.70,9.60,0.00,0.00
6036,2023-03-20,南投縣,75歲以上,82.60,79.00,1.60,71.00,41.70,9.80,0.00,0.00
6283,2023-03-13,南投縣,全區,89.50,84.90,1.00,71.60,22.20,0.00,0.00,0.00
6284,2023-03-13,南投縣,6個月-4歲,45.30,25.30,2.50,0.00,0.00,0.00,0.00,0.00
6285,2023-03-13,南投縣,5-11歲,86.30,69.40,0.40,14.80,0.20,0.00,0.00,0.00
6286,2023-03-13,南投縣,12-17歲,95.10,89.20,0.50,67.10,9.60,0.00,0.00,0.00
6287,2023-03-13,南投縣,18-29歲,95.90,92.20,0.60,79.40,12.50,0.00,0.00,0.00
6288,2023-03-13,南投縣,30-49歲,92.60,89.10,1.10,78.20,18.90,0.00,0.00,0.00
6289,2023-03-13,南投縣,50-64歲,89.20,86.20,1.10,76.80,25.60,0.00,0.00,0.00
6290,2023-03-13,南投縣,65-74歲,90.00,87.50,1.30,80.70,42.20,8.80,0.00,0.00
6291,2023-03-13,南投縣,75歲以上,82.40,78.70,1.60,70.70,41.10,9.10,0.00,0.00
6538,2023-03-06,南投縣,全區,89.50,84.90,1.00,71.60,22.00,0.00,0.00,0.00
6539,2023-03-06,南投縣,6個月-4歲,45.40,25.10,2.30,0.00,0.00,0.00,0.00,0.00
6540,2023-03-06,南投縣,5-11歲,86.40,69.60,0.40,14.70,0.20,0.00,0.00,0.00
6541,2023-03-06,南投縣,12-17歲,95.00,89.10,0.50,67.20,9.50,0.00,0.00,0.00
6542,2023-03-06,南投縣,18-29歲,95.90,92.30,0.60,79.40,12.40,0.00,0.00,0.00
6543,2023-03-06,南投縣,30-49歲,92.60,89.00,1.10,78.10,18.70,0.00,0.00,0.00
6544,2023-03-06,南投縣,50-64歲,89.20,86.20,1.10,76.90,25.50,0.00,0.00,0.00
6545,2023-03-06,南投縣,65-74歲,89.90,87.40,1.30,80.60,42.00,8.70,0.00,0.00
6546,2023-03-06,南投縣,75歲以上,82.40,78.70,1.70,70.70,41.00,8.90,0.00,0.00
6793,2023-02-28,南投縣,全區,89.50,84.90,1.00,71.60,21.90,0.00,0.00,0.00
6794,2023-02-28,南投縣,6個月-4歲,45.40,24.90,2.10,0.00,0.00,0.00,0.00,0.00
6795,2023-02-28,南投縣,5-11歲,86.50,69.60,0.40,14.50,0.20,0.00,0.00,0.00
6796,2023-02-28,南投縣,12-17歲,95.00,89.20,0.50,67.30,9.50,0.00,0.00,0.00
6797,2023-02-28,南投縣,18-29歲,96.00,92.40,0.60,79.40,12.30,0.00,0.00,0.00
6798,2023-02-28,南投縣,30-49歲,92.60,89.00,1.10,78.10,18.60,0.00,0.00,0.00
6799,2023-02-28,南投縣,50-64歲,89.20,86.20,1.10,76.80,25.30,0.00,0.00,0.00
6800,2023-02-28,南投縣,65-74歲,89.90,87.30,1.30,80.50,41.80,8.60,0.00,0.00
6801,2023-02-28,南投縣,75歲以上,82.40,78.70,1.70,70.60,40.80,8.80,0.00,0.00
7048,2023-02-20,南投縣,全區,89.50,84.90,1.00,71.50,21.30,0.00,0.00,0.00
7049,2023-02-20,南投縣,6個月-4歲,45.60,24.60,1.90,0.00,0.00,0.00,0.00,0.00
7050,2023-02-20,南投縣,5-11歲,86.40,69.50,0.40,14.00,0.20,0.00,0.00,0.00
7051,2023-02-20,南投縣,12-17歲,95.20,89.30,0.50,67.30,9.40,0.00,0.00,0.00
7052,2023-02-20,南投縣,18-29歲,96.10,92.40,0.60,79.40,12.10,0.00,0.00,0.00
7053,2023-02-20,南投縣,30-49歲,92.60,89.00,1.10,78.00,18.20,0.00,0.00,0.00
7054,2023-02-20,南投縣,50-64歲,89.30,86.20,1.10,76.80,24.30,0.00,0.00,0.00
7055,2023-02-20,南投縣,65-74歲,89.80,87.30,1.30,80.40,40.70,8.30,0.00,0.00
7056,2023-02-20,南投縣,75歲以上,82.10,78.50,1.70,70.30,39.70,8.60,0.00,0.00
7303,2023-02-13,南投縣,全區,89.50,84.90,1.00,71.40,21.10,0.00,0.00,0.00
7304,2023-02-13,南投縣,6個月-4歲,45.70,24.30,1.80,0.00,0.00,0.00,0.00,0.00
7305,2023-02-13,南投縣,5-11歲,86.40,69.50,0.40,13.80,0.20,0.00,0.00,0.00
7306,2023-02-13,南投縣,12-17歲,95.20,89.40,0.50,67.50,9.40,0.00,0.00,0.00
7307,2023-02-13,南投縣,18-29歲,96.20,92.50,0.60,79.40,11.90,0.00,0.00,0.00
7308,2023-02-13,南投縣,30-49歲,92.60,89.00,1.10,78.00,18.00,0.00,0.00,0.00
7309,2023-02-13,南投縣,50-64歲,89.30,86.30,1.10,76.80,24.00,0.00,0.00,0.00
7310,2023-02-13,南投縣,65-74歲,89.80,87.20,1.30,80.40,40.50,8.20,0.00,0.00
7311,2023-02-13,南投縣,75歲以上,82.10,78.40,1.70,70.20,39.50,8.40,0.00,0.00
