UID,發佈統計日期,縣市,年齡層,第1劑接種率,第2劑接種率,基礎加強劑接種率,第1次追加劑接種率,第2次追加劑接種率,第3次追加劑接種率,第4次追加劑接種率,第5次追加劑接種率
4183,2023-05-27,宜蘭縣,12-17歲,93.50,86.90,0.20,69.30,23.80,0.00,0.00,0.00
4184,2023-05-27,宜蘭縣,18-29歲,96.40,93.40,0.40,81.20,14.00,0.00,0.00,0.00
4185,2023-05-27,宜蘭縣,30-49歲,93.70,90.90,0.60,82.20,21.10,0.00,0.00,0.00
4186,2023-05-27,宜蘭縣,50-64歲,91.70,89.40,0.60,82.50,31.00,0.00,0.00,0.00
4187,2023-05-27,宜蘭縣,65-74歲,90.90,89.20,0.80,83.90,48.90,14.70,0.00,0.00
4188,2023-05-27,宜蘭縣,75歲以上,85.70,82.70,0.70,74.60,43.70,11.70,0.00,0.00
4435,2023-04-30,宜蘭縣,全區,90.60,86.40,0.70,75.10,25.30,0.00,0.00,0.00
4436,2023-04-30,宜蘭縣,6個月-4歲,48.80,31.20,4.30,0.00,0.00,0.00,0.00,0.00
4437,2023-04-30,宜蘭縣,5-11歲,84.10,63.60,0.20,23.60,0.30,0.00,0.00,0.00
4438,2023-04-30,宜蘭縣,12-17歲,93.90,87.30,0.20,70.00,24.00,0.00,0.00,0.00
4439,2023-04-30,宜蘭縣,18-29歲,96.40,93.40,0.40,81.30,13.90,0.00,0.00,0.00
4440,2023-04-30,宜蘭縣,30-49歲,93.80,91.00,0.60,82.30,20.90,0.00,0.00,0.00
4441,2023-04-30,宜蘭縣,50-64歲,91.60,89.30,0.60,82.40,31.00,0.00,0.00,0.00
4442,2023-04-30,宜蘭縣,65-74歲,91.20,89.40,0.80,84.10,49.10,14.60,0.00,0.00
4443,2023-04-30,宜蘭縣,75歲以上,85.40,82.40,0.70,74.20,43.40,11.50,0.00,0.00
4690,2023-04-24,宜蘭縣,全區,90.60,86.40,0.60,75.10,25.30,0.00,0.00,0.00
4691,2023-04-24,宜蘭縣,6個月-4歲,48.90,31.10,4.10,0.00,0.00,0.00,0.00,0.00
4692,2023-04-24,宜蘭縣,5-11歲,84.20,63.60,0.20,23.50,0.30,0.00,0.00,0.00
4693,2023-04-24,宜蘭縣,12-17歲,93.90,87.30,0.20,70.10,24.00,0.00,0.00,0.00
4694,2023-04-24,宜蘭縣,18-29歲,96.50,93.50,0.40,81.30,13.80,0.00,0.00,0.00
4695,2023-04-24,宜蘭縣,30-49歲,93.80,91.00,0.60,82.30,20.80,0.00,0.00,0.00
4696,2023-04-24,宜蘭縣,50-64歲,91.60,89.30,0.60,82.40,30.90,0.00,0.00,0.00
4697,2023-04-24,宜蘭縣,65-74歲,91.10,89.30,0.80,84.00,49.00,14.50,0.00,0.00
4698,2023-04-24,宜蘭縣,75歲以上,85.40,82.40,0.70,74.20,43.30,11.30,0.00,0.00
4945,2023-04-17,宜蘭縣,全區,90.60,86.30,0.60,75.00,25.20,0.00,0.00,0.00
4946,2023-04-17,宜蘭縣,6個月-4歲,49.10,31.00,4.00,0.00,0.00,0.00,0.00,0.00
4947,2023-04-17,宜蘭縣,5-11歲,84.20,63.50,0.20,23.30,0.20,0.00,0.00,0.00
4948,2023-04-17,宜蘭縣,12-17歲,93.90,87.40,0.20,70.20,24.10,0.00,0.00,0.00
4949,2023-04-17,宜蘭縣,18-29歲,96.60,93.50,0.40,81.30,13.80,0.00,0.00,0.00
4950,2023-04-17,宜蘭縣,30-49歲,93.80,91.00,0.60,82.20,20.80,0.00,0.00,0.00
4951,2023-04-17,宜蘭縣,50-64歲,91.60,89.30,0.60,82.40,30.80,0.00,0.00,0.00
4952,2023-04-17,宜蘭縣,65-74歲,90.90,89.20,0.80,83.80,48.60,14.20,0.00,0.00
4953,2023-04-17,宜蘭縣,75歲以上,85.40,82.30,0.70,74.10,43.10,11.00,0.00,0.00
5200,2023-04-10,宜蘭縣,全區,90.60,86.30,0.60,75.00,25.10,0.00,0.00,0.00
5201,2023-04-10,宜蘭縣,6個月-4歲,48.90,30.70,3.80,0.00,0.00,0.00,0.00,0.00
5202,2023-04-10,宜蘭縣,5-11歲,84.30,63.50,0.20,23.20,0.20,0.00,0.00,0.00
5203,2023-04-10,宜蘭縣,12-17歲,94.00,87.60,0.20,70.40,24.10,0.00,0.00,0.00
5204,2023-04-10,宜蘭縣,18-29歲,96.60,93.60,0.40,81.30,13.60,0.00,0.00,0.00
5205,2023-04-10,宜蘭縣,30-49歲,93.80,91.00,0.60,82.20,20.70,0.00,0.00,0.00
5206,2023-04-10,宜蘭縣,50-64歲,91.60,89.30,0.60,82.40,30.80,0.00,0.00,0.00
5207,2023-04-10,宜蘭縣,65-74歲,90.80,89.10,0.80,83.70,48.40,14.00,0.00,0.00
5208,2023-04-10,宜蘭縣,75歲以上,85.40,82.40,0.70,74.10,43.00,10.80,0.00,0.00
5455,2023-04-05,宜蘭縣,全區,90.60,86.40,0.60,75.00,25.00,0.00,0.00,0.00
5456,2023-04-05,宜蘭縣,6個月-4歲,48.70,30.40,3.70,0.00,0.00,0.00,0.00,0.00
5457,2023-04-05,宜蘭縣,5-11歲,84.50,63.60,0.10,23.10,0.20,0.00,0.00,0.00
5458,2023-04-05,宜蘭縣,12-17歲,93.80,87.40,0.20,70.30,24.10,0.00,0.00,0.00
5459,2023-04-05,宜蘭縣,18-29歲,96.10,93.00,0.40,80.90,13.50,0.00,0.00,0.00
5460,2023-04-05,宜蘭縣,30-49歲,93.90,91.10,0.60,82.30,20.60,0.00,0.00,0.00
5461,2023-04-05,宜蘭縣,50-64歲,91.70,89.40,0.60,82.50,30.70,0.00,0.00,0.00
5462,2023-04-05,宜蘭縣,65-74歲,91.40,89.60,0.80,84.20,48.50,13.80,0.00,0.00
5463,2023-04-05,宜蘭縣,75歲以上,85.50,82.40,0.70,74.10,42.90,10.50,0.00,0.00
5710,2023-03-27,宜蘭縣,全區,90.70,86.30,0.60,75.00,24.90,0.00,0.00,0.00
5711,2023-03-27,宜蘭縣,6個月-4歲,49.00,30.40,3.50,0.00,0.00,0.00,0.00,0.00
5712,2023-03-27,宜蘭縣,5-11歲,84.50,63.50,0.10,22.50,0.20,0.00,0.00,0.00
5713,2023-03-27,宜蘭縣,12-17歲,93.90,87.60,0.20,70.40,24.10,0.00,0.00,0.00
5714,2023-03-27,宜蘭縣,18-29歲,96.10,93.10,0.40,80.90,13.40,0.00,0.00,0.00
5715,2023-03-27,宜蘭縣,30-49歲,93.90,91.10,0.60,82.30,20.50,0.00,0.00,0.00
5716,2023-03-27,宜蘭縣,50-64歲,91.70,89.40,0.60,82.50,30.70,0.00,0.00,0.00
5717,2023-03-27,宜蘭縣,65-74歲,91.20,89.40,0.80,84.10,48.30,13.70,0.00,0.00
5718,2023-03-27,宜蘭縣,75歲以上,85.40,82.40,0.70,74.10,42.80,10.30,0.00,0.00
5965,2023-03-20,宜蘭縣,全區,90.60,86.30,0.60,75.00,25.10,0.00,0.00,0.00
5966,2023-03-20,宜蘭縣,6個月-4歲,48.90,30.70,3.80,0.00,0.00,0.00,0.00,0.00
5967,2023-03-20,宜蘭縣,5-11歲,84.30,63.50,0.20,23.20,0.20,0.00,0.00,0.00
5968,2023-03-20,宜蘭縣,12-17歲,94.00,87.60,0.20,70.40,24.10,0.00,0.00,0.00
5969,2023-03-20,宜蘭縣,18-29歲,96.60,93.60,0.40,81.30,13.60,0.00,0.00,0.00
5970,2023-03-20,宜蘭縣,30-49歲,93.80,91.00,0.60,82.20,20.70,0.00,0.00,0.00
5971,2023-03-20,宜蘭縣,50-64歲,91.60,89.30,0.60,82.40,30.80,0.00,0.00,0.00
5972,2023-03-20,宜蘭縣,65-74歲,90.80,89.10,0.80,83.70,48.40,14.00,0.00,0.00
5973,2023-03-20,宜蘭縣,75歲以上,85.40,82.40,0.70,74.10,43.00,10.80,0.00,0.00
6220,2023-03-13,宜蘭縣,全區,90.70,86.30,0.60,74.80,24.60,0.00,0.00,0.00
6221,2023-03-13,宜蘭縣,6個月-4歲,49.20,30.10,3.20,0.00,0.00,0.00,0.00,0.00
6222,2023-03-13,宜蘭縣,5-11歲,84.50,63.20,0.10,20.80,0.10,0.00,0.00,0.00
6223,2023-03-13,宜蘭縣,12-17歲,93.90,87.70,0.20,70.60,24.20,0.00,0.00,0.00
6224,2023-03-13,宜蘭縣,18-29歲,96.30,93.20,0.40,80.90,13.10,0.00,0.00,0.00
6225,2023-03-13,宜蘭縣,30-49歲,93.90,91.10,0.60,82.20,20.10,0.00,0.00,0.00
6226,2023-03-13,宜蘭縣,50-64歲,91.70,89.40,0.60,82.40,30.40,0.00,0.00,0.00
6227,2023-03-13,宜蘭縣,65-74歲,91.10,89.30,0.80,83.90,47.60,12.50,0.00,0.00
6228,2023-03-13,宜蘭縣,75歲以上,85.40,82.30,0.70,73.90,42.20,9.30,0.00,0.00
6475,2023-03-06,宜蘭縣,全區,90.70,86.30,0.60,74.80,24.40,0.00,0.00,0.00
6476,2023-03-06,宜蘭縣,6個月-4歲,49.20,29.80,3.00,0.00,0.00,0.00,0.00,0.00
6477,2023-03-06,宜蘭縣,5-11歲,84.50,63.00,0.10,20.60,0.10,0.00,0.00,0.00
6478,2023-03-06,宜蘭縣,12-17歲,94.00,87.70,0.20,70.70,24.20,0.00,0.00,0.00
6479,2023-03-06,宜蘭縣,18-29歲,96.30,93.30,0.40,80.90,13.00,0.00,0.00,0.00
6480,2023-03-06,宜蘭縣,30-49歲,93.90,91.10,0.60,82.20,19.90,0.00,0.00,0.00
6481,2023-03-06,宜蘭縣,50-64歲,91.70,89.40,0.60,82.40,30.20,0.00,0.00,0.00
6482,2023-03-06,宜蘭縣,65-74歲,91.00,89.20,0.80,83.80,47.20,12.00,0.00,0.00
6483,2023-03-06,宜蘭縣,75歲以上,85.40,82.30,0.70,73.80,41.90,8.90,0.00,0.00
6730,2023-02-28,宜蘭縣,全區,90.70,86.30,0.60,74.70,24.20,0.00,0.00,0.00
6731,2023-02-28,宜蘭縣,6個月-4歲,49.10,29.50,2.80,0.00,0.00,0.00,0.00,0.00
6732,2023-02-28,宜蘭縣,5-11歲,84.60,62.80,0.10,19.40,0.10,0.00,0.00,0.00
6733,2023-02-28,宜蘭縣,12-17歲,94.10,87.80,0.20,70.60,24.10,0.00,0.00,0.00
6734,2023-02-28,宜蘭縣,18-29歲,96.40,93.30,0.40,80.90,12.90,0.00,0.00,0.00
6735,2023-02-28,宜蘭縣,30-49歲,93.90,91.10,0.60,82.20,19.60,0.00,0.00,0.00
6736,2023-02-28,宜蘭縣,50-64歲,91.70,89.40,0.60,82.40,30.00,0.00,0.00,0.00
6737,2023-02-28,宜蘭縣,65-74歲,90.90,89.20,0.80,83.70,47.00,11.80,0.00,0.00
6738,2023-02-28,宜蘭縣,75歲以上,85.30,82.20,0.70,73.70,41.80,8.80,0.00,0.00
6985,2023-02-20,宜蘭縣,全區,90.70,86.20,0.60,74.60,24.00,0.00,0.00,0.00
6986,2023-02-20,宜蘭縣,6個月-4歲,49.20,29.20,2.60,0.00,0.00,0.00,0.00,0.00
6987,2023-02-20,宜蘭縣,5-11歲,84.60,62.50,0.10,19.00,0.10,0.00,0.00,0.00
6988,2023-02-20,宜蘭縣,12-17歲,94.10,87.80,0.20,70.60,24.10,0.00,0.00,0.00
