UID,發佈統計日期,縣市,年齡層,第1劑接種率,第2劑接種率,基礎加強劑接種率,第1次追加劑接種率,第2次追加劑接種率,第3次追加劑接種率,第4次追加劑接種率,第5次追加劑接種率
568,2023-09-03,新竹縣,12-17歲,93.60,86.80,0.10,68.20,20.70,0.00,0.00,0.00
569,2023-09-03,新竹縣,18-29歲,95.00,91.40,0.20,78.00,11.00,0.00,0.00,0.00
570,2023-09-03,新竹縣,30-49歲,94.10,91.00,0.30,82.40,19.30,0.00,0.00,0.00
571,2023-09-03,新竹縣,50-64歲,89.90,87.10,0.50,78.90,25.60,0.00,0.00,0.00
572,2023-09-03,新竹縣,65-74歲,89.30,86.80,0.80,79.80,41.10,10.30,0.00,0.00
573,2023-09-03,新竹縣,75歲以上,79.00,74.80,0.80,65.10,36.20,8.20,0.00,0.00
820,2023-08-27,新竹縣,全區,88.70,83.70,0.60,70.90,20.00,0.00,0.00,0.00
821,2023-08-27,新竹縣,6個月-4歲,43.80,27.90,4.50,1.00,0.00,0.00,0.00,0.00
822,2023-08-27,新竹縣,5-11歲,82.30,65.10,0.40,27.40,2.50,0.00,0.00,0.00
823,2023-08-27,新竹縣,12-17歲,93.50,86.80,0.10,68.20,20.70,0.00,0.00,0.00
824,2023-08-27,新竹縣,18-29歲,95.00,91.40,0.20,78.00,11.00,0.00,0.00,0.00
825,2023-08-27,新竹縣,30-49歲,94.10,91.00,0.30,82.40,19.30,0.00,0.00,0.00
826,2023-08-27,新竹縣,50-64歲,89.80,87.10,0.50,78.80,25.60,0.00,0.00,0.00
827,2023-08-27,新竹縣,65-74歲,89.20,86.70,0.80,79.70,41.10,10.20,0.00,0.00
828,2023-08-27,新竹縣,75歲以上,78.90,74.80,0.80,65.00,36.10,8.20,0.00,0.00
1075,2023-08-20,新竹縣,全區,88.80,83.80,0.60,71.00,20.00,0.00,0.00,0.00
1076,2023-08-20,新竹縣,6個月-4歲,43.80,27.90,4.40,0.90,0.00,0.00,0.00,0.00
1077,2023-08-20,新竹縣,5-11歲,82.60,65.30,0.40,27.60,2.50,0.00,0.00,0.00
1078,2023-08-20,新竹縣,12-17歲,94.10,87.30,0.20,68.80,20.80,0.00,0.00,0.00
1079,2023-08-20,新竹縣,18-29歲,95.00,91.40,0.20,78.00,11.10,0.00,0.00,0.00
1080,2023-08-20,新竹縣,30-49歲,94.20,91.10,0.30,82.50,19.30,0.00,0.00,0.00
1081,2023-08-20,新竹縣,50-64歲,89.90,87.20,0.50,79.00,25.60,0.00,0.00,0.00
1082,2023-08-20,新竹縣,65-74歲,89.50,87.00,0.80,80.00,41.30,10.30,0.00,0.00
1083,2023-08-20,新竹縣,75歲以上,78.70,74.50,0.80,64.80,36.00,8.20,0.00,0.00
1330,2023-08-13,新竹縣,全區,88.80,83.80,0.60,71.00,20.00,0.00,0.00,0.00
1331,2023-08-13,新竹縣,6個月-4歲,44.10,28.00,4.40,0.90,0.00,0.00,0.00,0.00
1332,2023-08-13,新竹縣,5-11歲,82.70,65.50,0.40,27.60,2.50,0.00,0.00,0.00
1333,2023-08-13,新竹縣,12-17歲,94.10,87.40,0.20,68.90,20.90,0.00,0.00,0.00
1334,2023-08-13,新竹縣,18-29歲,95.00,91.40,0.20,78.10,11.10,0.00,0.00,0.00
1335,2023-08-13,新竹縣,30-49歲,94.20,91.10,0.30,82.50,19.30,0.00,0.00,0.00
1336,2023-08-13,新竹縣,50-64歲,89.90,87.20,0.50,78.90,25.60,0.00,0.00,0.00
1337,2023-08-13,新竹縣,65-74歲,89.30,86.90,0.80,79.90,41.30,10.30,0.00,0.00
1338,2023-08-13,新竹縣,75歲以上,78.60,74.40,0.80,64.70,36.00,8.20,0.00,0.00
1585,2023-08-06,新竹縣,全區,88.80,83.80,0.60,70.90,20.00,0.00,0.00,0.00
1586,2023-08-06,新竹縣,6個月-4歲,44.30,28.00,4.40,0.90,0.00,0.00,0.00,0.00
1587,2023-08-06,新竹縣,5-11歲,82.80,65.60,0.40,27.70,2.50,0.00,0.00,0.00
1588,2023-08-06,新竹縣,12-17歲,94.20,87.50,0.20,69.10,20.90,0.00,0.00,0.00
1589,2023-08-06,新竹縣,18-29歲,95.00,91.40,0.20,78.10,11.10,0.00,0.00,0.00
1590,2023-08-06,新竹縣,30-49歲,94.10,91.00,0.30,82.50,19.30,0.00,0.00,0.00
1591,2023-08-06,新竹縣,50-64歲,89.90,87.20,0.50,78.90,25.60,0.00,0.00,0.00
1592,2023-08-06,新竹縣,65-74歲,89.20,86.80,0.80,79.70,41.20,10.30,0.00,0.00
1593,2023-08-06,新竹縣,75歲以上,78.60,74.40,0.80,64.70,35.90,8.20,0.00,0.00
1840,2023-07-30,新竹縣,全區,88.80,83.80,0.60,70.90,20.00,0.00,0.00,0.00
1841,2023-07-30,新竹縣,6個月-4歲,44.40,28.10,4.40,0.90,0.00,0.00,0.00,0.00
1842,2023-07-30,新竹縣,5-11歲,82.90,65.70,0.40,27.80,2.50,0.00,0.00,0.00
1843,2023-07-30,新竹縣,12-17歲,94.20,87.60,0.20,69.20,21.00,0.00,0.00,0.00
1844,2023-07-30,新竹縣,18-29歲,95.10,91.50,0.20,78.10,11.00,0.00,0.00,0.00
1845,2023-07-30,新竹縣,30-49歲,94.10,91.00,0.30,82.40,19.30,0.00,0.00,0.00
1846,2023-07-30,新竹縣,50-64歲,89.90,87.20,0.50,78.90,25.60,0.00,0.00,0.00
1847,2023-07-30,新竹縣,65-74歲,89.00,86.60,0.80,79.60,41.20,10.30,0.00,0.00
1848,2023-07-30,新竹縣,75歲以上,78.50,74.30,0.80,64.50,35.80,8.10,0.00,0.00
2095,2023-07-23,新竹縣,全區,88.80,83.80,0.60,70.90,20.00,0.00,0.00,0.00
2096,2023-07-23,新竹縣,6個月-4歲,44.60,28.10,4.40,0.90,0.00,0.00,0.00,0.00
2097,2023-07-23,新竹縣,5-11歲,83.00,65.80,0.40,27.90,2.50,0.00,0.00,0.00
2098,2023-07-23,新竹縣,12-17歲,94.20,87.50,0.20,69.20,21.00,0.00,0.00,0.00
2099,2023-07-23,新竹縣,18-29歲,95.10,91.60,0.20,78.20,11.00,0.00,0.00,0.00
2100,2023-07-23,新竹縣,30-49歲,94.10,91.00,0.30,82.40,19.30,0.00,0.00,0.00
2101,2023-07-23,新竹縣,50-64歲,89.90,87.10,0.50,78.90,25.60,0.00,0.00,0.00
2102,2023-07-23,新竹縣,65-74歲,88.90,86.50,0.80,79.50,41.20,10.20,0.00,0.00
2103,2023-07-23,新竹縣,75歲以上,78.40,74.30,0.80,64.50,35.80,8.10,0.00,0.00
2350,2023-07-16,新竹縣,全區,88.90,83.90,0.60,71.00,20.00,0.00,0.00,0.00
2351,2023-07-16,新竹縣,6個月-4歲,44.90,28.20,4.40,0.80,0.00,0.00,0.00,0.00
2352,2023-07-16,新竹縣,5-11歲,83.20,66.00,0.40,28.00,2.50,0.00,0.00,0.00
2353,2023-07-16,新竹縣,12-17歲,94.40,87.70,0.20,69.40,21.10,0.00,0.00,0.00
2354,2023-07-16,新竹縣,18-29歲,95.10,91.50,0.20,78.10,11.00,0.00,0.00,0.00
2355,2023-07-16,新竹縣,30-49歲,94.20,91.10,0.30,82.50,19.30,0.00,0.00,0.00
2356,2023-07-16,新竹縣,50-64歲,90.00,87.30,0.50,79.00,25.60,0.00,0.00,0.00
2357,2023-07-16,新竹縣,65-74歲,89.30,86.80,0.80,79.80,41.40,10.30,0.00,0.00
2358,2023-07-16,新竹縣,75歲以上,78.40,74.20,0.80,64.50,35.80,8.10,0.00,0.00
2605,2023-07-09,新竹縣,全區,88.90,83.90,0.60,71.00,20.00,0.00,0.00,0.00
2606,2023-07-09,新竹縣,6個月-4歲,45.00,28.20,4.40,0.80,0.00,0.00,0.00,0.00
2607,2023-07-09,新竹縣,5-11歲,83.20,66.10,0.40,28.10,2.50,0.00,0.00,0.00
2608,2023-07-09,新竹縣,12-17歲,94.30,87.70,0.20,69.50,21.10,0.00,0.00,0.00
2609,2023-07-09,新竹縣,18-29歲,95.10,91.50,0.20,78.10,11.00,0.00,0.00,0.00
2610,2023-07-09,新竹縣,30-49歲,94.20,91.10,0.30,82.50,19.30,0.00,0.00,0.00
2611,2023-07-09,新竹縣,50-64歲,90.00,87.20,0.50,79.00,25.60,0.00,0.00,0.00
2612,2023-07-09,新竹縣,65-74歲,89.20,86.80,0.80,79.70,41.40,10.30,0.00,0.00
2613,2023-07-09,新竹縣,75歲以上,78.40,74.20,0.80,64.40,35.80,8.10,0.00,0.00
2860,2023-07-02,新竹縣,全區,88.90,83.90,0.60,71.00,20.00,0.00,0.00,0.00
2861,2023-07-02,新竹縣,6個月-4歲,45.30,28.40,4.40,0.80,0.00,0.00,0.00,0.00
2862,2023-07-02,新竹縣,5-11歲,83.30,66.20,0.40,28.20,2.50,0.00,0.00,0.00
2863,2023-07-02,新竹縣,12-17歲,94.30,87.80,0.20,69.60,21.10,0.00,0.00,0.00
2864,2023-07-02,新竹縣,18-29歲,95.10,91.50,0.20,78.10,11.00,0.00,0.00,0.00
2865,2023-07-02,新竹縣,30-49歲,94.10,91.00,0.30,82.40,19.30,0.00,0.00,0.00
2866,2023-07-02,新竹縣,50-64歲,90.00,87.20,0.50,79.00,25.60,0.00,0.00,0.00
2867,2023-07-02,新竹縣,65-74歲,89.10,86.60,0.80,79.60,41.30,10.20,0.00,0.00
2868,2023-07-02,新竹縣,75歲以上,78.40,74.20,0.80,64.50,35.80,8.00,0.00,0.00
3115,2023-06-25,新竹縣,全區,88.90,83.90,0.60,71.00,19.90,0.00,0.00,0.00
3116,2023-06-25,新竹縣,6個月-4歲,45.40,28.40,4.30,0.70,0.00,0.00,0.00,0.00
3117,2023-06-25,新竹縣,5-11歲,83.40,66.30,0.40,28.20,2.50,0.00,0.00,0.00
3118,2023-06-25,新竹縣,12-17歲,94.30,87.80,0.20,69.70,21.20,0.00,0.00,0.00
3119,2023-06-25,新竹縣,18-29歲,95.20,91.60,0.20,78.20,11.00,0.00,0.00,0.00
3120,2023-06-25,新竹縣,30-49歲,94.10,91.00,0.30,82.40,19.20,0.00,0.00,0.00
3121,2023-06-25,新竹縣,50-64歲,89.90,87.10,0.50,78.90,25.60,0.00,0.00,0.00
3122,2023-06-25,新竹縣,65-74歲,89.00,86.50,0.80,79.50,41.30,10.20,0.00,0.00
3123,2023-06-25,新竹縣,75歲以上,78.40,74.20,0.80,64.40,35.70,8.00,0.00,0.00
3370,2023-06-18,新竹縣,全區,88.90,83.90,0.60,70.90,19.90,0.00,0.00,0.00
3371,2023-06-18,新竹縣,6個月-4歲,45.50,28.40,4.30,0.70,0.00,0.00,0.00,0.00
3372,2023-06-18,新竹縣,5-11歲,83.50,66.40,0.30,28.30,2.60,0.00,0.00,0.00
3373,2023-06-18,新竹縣,12-17歲,94.20,87.70,0.20,69.70,21.10,0.00,0.00,0.00
3374,2023-06-18,新竹縣,18-29歲,95.10,91.50,0.20,78.20,11.00,0.00,0.00,0.00
3375,2023-06-18,新竹縣,30-49歲,94.10,91.00,0.30,82.40,19.20,0.00,0.00,0.00
3376,2023-06-18,新竹縣,50-64歲,89.80,87.10,0.50,78.90,25.60,0.00,0.00,0.00
3377,2023-06-18,新竹縣,65-74歲,88.90,86.40,0.80,79.40,41.20,10.10,0.00,0.00
3378,2023-06-18,新竹縣,75歲以上,78.40,74.20,0.80,64.40,35.70,7.80,0.00,0.00
3625,2023-06-10,新竹縣,全區,89.00,83.90,0.60,71.00,19.90,0.00,0.00,0.00
3626,2023-06-10,新竹縣,6個月-4歲,45.50,28.40,4.10,0.60,0.00,0.00,0.00,0.00
3627,2023-06-10,新竹縣,5-11歲,83.50,66.40,0.30,28.30,2.60,0.00,0.00,0.00
3628,2023-06-10,新竹縣,12-17歲,94.40,88.00,0.20,69.90,21.20,0.00,0.00,0.00
3629,2023-06-10,新竹縣,18-29歲,95.20,91.60,0.20,78.20,10.90,0.00,0.00,0.00
3630,2023-06-10,新竹縣,30-49歲,94.20,91.10,0.30,82.50,19.10,0.00,0.00,0.00
3631,2023-06-10,新竹縣,50-64歲,90.00,87.20,0.50,79.00,25.60,0.00,0.00,0.00
3632,2023-06-10,新竹縣,65-74歲,89.20,86.70,0.80,79.70,41.30,9.90,0.00,0.00
3633,2023-06-10,新竹縣,75歲以上,78.50,74.20,0.80,64.40,35.60,7.80,0.00,0.00
3880,2023-06-03,新竹縣,全區,89.00,83.90,0.60,71.00,19.80,0.00,0.00,0.00
3881,2023-06-03,新竹縣,6個月-4歲,45.60,28.40,4.10,0.00,0.00,0.00,0.00,0.00
3882,2023-06-03,新竹縣,5-11歲,83.60,66.50,0.30,28.40,2.60,0.00,0.00,0.00
3883,2023-06-03,新竹縣,12-17歲,94.40,88.00,0.20,70.00,21.30,0.00,0.00,0.00
3884,2023-06-03,新竹縣,18-29歲,95.20,91.60,0.20,78.20,10.90,0.00,0.00,0.00
3885,2023-06-03,新竹縣,30-49歲,94.20,91.10,0.30,82.40,19.10,0.00,0.00,0.00
3886,2023-06-03,新竹縣,50-64歲,89.90,87.20,0.50,78.90,25.60,0.00,0.00,0.00
3887,2023-06-03,新竹縣,65-74歲,89.10,86.60,0.80,79.60,41.30,9.90,0.00,0.00
3888,2023-06-03,新竹縣,75歲以上,78.40,74.20,0.80,64.30,35.60,7.70,0.00,0.00
4135,2023-05-27,新竹縣,全區,89.00,83.90,0.60,71.00,19.80,0.00,0.00,0.00
4136,2023-05-27,新竹縣,6個月-4歲,45.70,28.40,4.10,0.00,0.00,0.00,0.00,0.00
4137,2023-05-27,新竹縣,5-11歲,83.60,66.60,0.30,28.40,2.60,0.00,0.00,0.00
4138,2023-05-27,新竹縣,12-17歲,94.40,88.00,0.20,70.10,21.20,0.00,0.00,0.00
4139,2023-05-27,新竹縣,18-29歲,95.30,91.70,0.20,78.30,10.80,0.00,0.00,0.00
4140,2023-05-27,新竹縣,30-49歲,94.10,91.00,0.30,82.40,19.00,0.00,0.00,0.00
4141,2023-05-27,新竹縣,50-64歲,89.90,87.20,0.50,78.90,25.60,0.00,0.00,0.00
4142,2023-05-27,新竹縣,65-74歲,89.00,86.60,0.80,79.50,41.30,9.80,0.00,0.00
4143,2023-05-27,新竹縣,75歲以上,78.30,74.10,0.80,64.20,35.50,7.70,0.00,0.00
4390,2023-04-30,新竹縣,全區,89.00,83.90,0.50,70.90,19.70,0.00,0.00,0.00
4391,2023-04-30,新竹縣,6個月-4歲,46.20,28.50,3.90,0.00,0.00,0.00,0.00,0.00
4392,2023-04-30,新竹縣,5-11歲,84.00,66.90,0.30,28.60,2.50,0.00,0.00,0.00
4393,2023-04-30,新竹縣,12-17歲,94.30,88.00,0.20,70.20,21.30,0.00,0.00,0.00
4394,2023-04-30,新竹縣,18-29歲,95.20,91.60,0.20,78.20,10.70,0.00,0.00,0.00
4395,2023-04-30,新竹縣,30-49歲,94.10,91.00,0.30,82.30,18.90,0.00,0.00,0.00
4396,2023-04-30,新竹縣,50-64歲,89.90,87.20,0.50,78.90,25.50,0.00,0.00,0.00
4397,2023-04-30,新竹縣,65-74歲,89.10,86.60,0.80,79.60,41.30,9.70,0.00,0.00
4398,2023-04-30,新竹縣,75歲以上,78.10,73.90,0.80,64.00,35.30,7.50,0.00,0.00
4645,2023-04-24,新竹縣,全區,89.00,83.90,0.50,70.90,19.60,0.00,0.00,0.00
4646,2023-04-24,新竹縣,6個月-4歲,46.30,28.50,3.70,0.00,0.00,0.00,0.00,0.00
4647,2023-04-24,新竹縣,5-11歲,84.00,66.90,0.30,28.50,2.50,0.00,0.00,0.00
4648,2023-04-24,新竹縣,12-17歲,94.30,88.10,0.20,70.30,21.20,0.00,0.00,0.00
4649,2023-04-24,新竹縣,18-29歲,95.20,91.60,0.20,78.20,10.60,0.00,0.00,0.00
4650,2023-04-24,新竹縣,30-49歲,94.10,91.00,0.30,82.30,18.70,0.00,0.00,0.00
4651,2023-04-24,新竹縣,50-64歲,89.90,87.10,0.50,78.90,25.40,0.00,0.00,0.00
4652,2023-04-24,新竹縣,65-74歲,89.00,86.50,0.80,79.50,41.30,9.50,0.00,0.00
4653,2023-04-24,新竹縣,75歲以上,78.10,73.80,0.80,63.90,35.20,7.30,0.00,0.00
4900,2023-04-17,新竹縣,全區,89.00,83.90,0.50,70.80,19.40,0.00,0.00,0.00
4901,2023-04-17,新竹縣,6個月-4歲,46.40,28.50,3.70,0.00,0.00,0.00,0.00,0.00
4902,2023-04-17,新竹縣,5-11歲,84.20,67.00,0.20,28.00,2.20,0.00,0.00,0.00
4903,2023-04-17,新竹縣,12-17歲,94.30,88.10,0.20,70.00,20.70,0.00,0.00,0.00
4904,2023-04-17,新竹縣,18-29歲,95.30,91.60,0.20,78.20,10.50,0.00,0.00,0.00
4905,2023-04-17,新竹縣,30-49歲,94.10,91.00,0.30,82.30,18.50,0.00,0.00,0.00
4906,2023-04-17,新竹縣,50-64歲,89.90,87.10,0.50,78.80,25.20,0.00,0.00,0.00
4907,2023-04-17,新竹縣,65-74歲,88.90,86.40,0.80,79.40,41.20,9.40,0.00,0.00
4908,2023-04-17,新竹縣,75歲以上,78.00,73.80,0.80,63.80,35.10,7.20,0.00,0.00
5155,2023-04-10,新竹縣,全區,89.00,83.90,0.50,70.70,19.20,0.00,0.00,0.00
5156,2023-04-10,新竹縣,6個月-4歲,46.50,28.40,3.50,0.00,0.00,0.00,0.00,0.00
5157,2023-04-10,新竹縣,5-11歲,84.20,67.10,0.20,27.50,2.00,0.00,0.00,0.00
5158,2023-04-10,新竹縣,12-17歲,94.40,88.20,0.20,69.70,19.80,0.00,0.00,0.00
5159,2023-04-10,新竹縣,18-29歲,95.30,91.60,0.20,78.20,10.30,0.00,0.00,0.00
5160,2023-04-10,新竹縣,30-49歲,94.10,90.90,0.30,82.20,18.20,0.00,0.00,0.00
5161,2023-04-10,新竹縣,50-64歲,89.80,87.10,0.50,78.70,25.00,0.00,0.00,0.00
5162,2023-04-10,新竹縣,65-74歲,88.80,86.30,0.80,79.30,41.10,9.20,0.00,0.00
5163,2023-04-10,新竹縣,75歲以上,78.10,73.80,0.80,63.80,35.00,7.10,0.00,0.00
5410,2023-04-05,新竹縣,全區,89.30,84.20,0.50,70.90,19.10,0.00,0.00,0.00
5411,2023-04-05,新竹縣,6個月-4歲,46.70,28.50,3.50,0.00,0.00,0.00,0.00,0.00
5412,2023-04-05,新竹縣,5-11歲,84.40,67.10,0.20,26.90,1.80,0.00,0.00,0.00
5413,2023-04-05,新竹縣,12-17歲,94.50,88.20,0.10,69.70,19.60,0.00,0.00,0.00
5414,2023-04-05,新竹縣,18-29歲,95.40,91.70,0.20,78.20,10.30,0.00,0.00,0.00
5415,2023-04-05,新竹縣,30-49歲,94.50,91.30,0.30,82.60,18.20,0.00,0.00,0.00
5416,2023-04-05,新竹縣,50-64歲,90.30,87.50,0.50,79.20,25.10,0.00,0.00,0.00
5417,2023-04-05,新竹縣,65-74歲,89.50,87.00,0.90,79.90,41.40,9.20,0.00,0.00
5418,2023-04-05,新竹縣,75歲以上,78.10,73.80,0.80,63.80,35.00,7.00,0.00,0.00
5665,2023-03-27,新竹縣,全區,89.30,84.10,0.50,70.70,18.90,0.00,0.00,0.00
5666,2023-03-27,新竹縣,6個月-4歲,46.80,28.50,3.30,0.00,0.00,0.00,0.00,0.00
5667,2023-03-27,新竹縣,5-11歲,84.50,67.10,0.20,25.50,1.00,0.00,0.00,0.00
5668,2023-03-27,新竹縣,12-17歲,94.50,88.30,0.10,69.30,19.00,0.00,0.00,0.00
5669,2023-03-27,新竹縣,18-29歲,95.40,91.70,0.20,78.20,10.10,0.00,0.00,0.00
5670,2023-03-27,新竹縣,30-49歲,94.50,91.30,0.30,82.50,18.00,0.00,0.00,0.00
5671,2023-03-27,新竹縣,50-64歲,90.30,87.50,0.50,79.10,24.90,0.00,0.00,0.00
5672,2023-03-27,新竹縣,65-74歲,89.30,86.80,0.90,79.70,41.30,9.00,0.00,0.00
5673,2023-03-27,新竹縣,75歲以上,77.90,73.60,0.80,63.70,34.80,6.90,0.00,0.00
5920,2023-03-20,新竹縣,全區,89.00,83.90,0.50,70.70,19.20,0.00,0.00,0.00
5921,2023-03-20,新竹縣,6個月-4歲,46.50,28.40,3.50,0.00,0.00,0.00,0.00,0.00
5922,2023-03-20,新竹縣,5-11歲,84.20,67.10,0.20,27.50,2.00,0.00,0.00,0.00
5923,2023-03-20,新竹縣,12-17歲,94.40,88.20,0.20,69.70,19.80,0.00,0.00,0.00
5924,2023-03-20,新竹縣,18-29歲,95.30,91.60,0.20,78.20,10.30,0.00,0.00,0.00
5925,2023-03-20,新竹縣,30-49歲,94.10,90.90,0.30,82.20,18.20,0.00,0.00,0.00
5926,2023-03-20,新竹縣,50-64歲,89.80,87.10,0.50,78.70,25.00,0.00,0.00,0.00
5927,2023-03-20,新竹縣,65-74歲,88.80,86.30,0.80,79.30,41.10,9.20,0.00,0.00
5928,2023-03-20,新竹縣,75歲以上,78.10,73.80,0.80,63.80,35.00,7.10,0.00,0.00
6175,2023-03-13,新竹縣,全區,89.20,84.00,0.50,70.40,18.50,0.00,0.00,0.00
6176,2023-03-13,新竹縣,6個月-4歲,46.70,28.00,3.10,0.00,0.00,0.00,0.00,0.00
6177,2023-03-13,新竹縣,5-11歲,84.40,66.70,0.20,23.70,0.00,0.00,0.00,0.00
6178,2023-03-13,新竹縣,12-17歲,94.50,88.30,0.10,69.20,18.70,0.00,0.00,0.00
6179,2023-03-13,新竹縣,18-29歲,95.40,91.70,0.20,78.10,9.90,0.00,0.00,0.00
6180,2023-03-13,新竹縣,30-49歲,94.30,91.20,0.30,82.30,17.50,0.00,0.00,0.00
6181,2023-03-13,新竹縣,50-64歲,90.10,87.30,0.50,78.90,24.40,0.00,0.00,0.00
6182,2023-03-13,新竹縣,65-74歲,89.30,86.70,0.90,79.60,40.90,8.80,0.00,0.00
6183,2023-03-13,新竹縣,75歲以上,77.90,73.50,0.80,63.50,34.60,6.70,0.00,0.00
6430,2023-03-06,新竹縣,全區,89.20,83.90,0.50,70.30,18.20,0.00,0.00,0.00
6431,2023-03-06,新竹縣,6個月-4歲,46.70,27.80,2.80,0.00,0.00,0.00,0.00,0.00
6432,2023-03-06,新竹縣,5-11歲,84.50,66.70,0.20,23.50,0.00,0.00,0.00,0.00
6433,2023-03-06,新竹縣,12-17歲,94.50,88.20,0.10,69.10,18.70,0.00,0.00,0.00
6434,2023-03-06,新竹縣,18-29歲,95.40,91.70,0.20,78.10,9.70,0.00,0.00,0.00
6435,2023-03-06,新竹縣,30-49歲,94.30,91.20,0.30,82.30,17.20,0.00,0.00,0.00
6436,2023-03-06,新竹縣,50-64歲,90.10,87.30,0.50,78.80,24.10,0.00,0.00,0.00
6437,2023-03-06,新竹縣,65-74歲,89.20,86.60,0.90,79.50,40.40,8.60,0.00,0.00
6438,2023-03-06,新竹縣,75歲以上,77.90,73.50,0.80,63.50,34.50,6.50,0.00,0.00
6685,2023-02-28,新竹縣,全區,89.10,83.90,0.50,70.30,18.00,0.00,0.00,0.00
6686,2023-02-28,新竹縣,6個月-4歲,46.70,27.50,2.70,0.00,0.00,0.00,0.00,0.00
6687,2023-02-28,新竹縣,5-11歲,84.50,66.60,0.10,23.30,0.00,0.00,0.00,0.00
6688,2023-02-28,新竹縣,12-17歲,94.50,88.20,0.10,69.20,18.70,0.00,0.00,0.00
6689,2023-02-28,新竹縣,18-29歲,95.40,91.70,0.20,78.00,9.50,0.00,0.00,0.00
6690,2023-02-28,新竹縣,30-49歲,94.30,91.10,0.30,82.20,16.90,0.00,0.00,0.00
6691,2023-02-28,新竹縣,50-64歲,90.00,87.20,0.50,78.80,23.70,0.00,0.00,0.00
6692,2023-02-28,新竹縣,65-74歲,89.10,86.60,0.90,79.40,40.00,8.40,0.00,0.00
6693,2023-02-28,新竹縣,75歲以上,77.80,73.50,0.80,63.40,34.40,6.40,0.00,0.00
6940,2023-02-20,新竹縣,全區,89.10,83.80,0.50,70.20,17.80,0.00,0.00,0.00
6941,2023-02-20,新竹縣,6個月-4歲,46.70,27.10,2.50,0.00,0.00,0.00,0.00,0.00
6942,2023-02-20,新竹縣,5-11歲,84.50,66.50,0.10,22.90,0.00,0.00,0.00,0.00
6943,2023-02-20,新竹縣,12-17歲,94.50,88.30,0.10,69.20,18.60,0.00,0.00,0.00
6944,2023-02-20,新竹縣,18-29歲,95.40,91.70,0.20,78.00,9.40,0.00,0.00,0.00
6945,2023-02-20,新竹縣,30-49歲,94.20,91.00,0.30,82.10,16.60,0.00,0.00,0.00
6946,2023-02-20,新竹縣,50-64歲,90.00,87.20,0.50,78.70,23.50,0.00,0.00,0.00
6947,2023-02-20,新竹縣,65-74歲,89.00,86.50,0.90,79.40,39.80,8.20,0.00,0.00
6948,2023-02-20,新竹縣,75歲以上,77.50,73.30,0.80,63.20,34.00,6.20,0.00,0.00
7195,2023-02-13,新竹縣,全區,89.00,83.70,0.50,70.10,17.50,0.00,0.00,0.00
7196,2023-02-13,新竹縣,6個月-4歲,46.60,26.40,2.20,0.00,0.00,0.00,0.00,0.00
7197,2023-02-13,新竹縣,5-11歲,84.60,66.40,0.10,22.70,0.00,0.00,0.00,0.00
7198,2023-02-13,新竹縣,12-17歲,94.60,88.30,0.10,69.30,18.70,0.00,0.00,0.00
