UID,發佈統計日期,縣市,年齡層,第1劑接種率,第2劑接種率,基礎加強劑接種率,第1次追加劑接種率,第2次追加劑接種率,第3次追加劑接種率,第4次追加劑接種率,第5次追加劑接種率
1708,2023-08-06,澎湖縣,50-64歲,92.90,90.70,1.20,83.70,29.50,0.00,0.00,0.00
1709,2023-08-06,澎湖縣,65-74歲,91.70,89.70,1.10,83.90,45.60,13.50,0.00,0.00
1710,2023-08-06,澎湖縣,75歲以上,78.70,75.30,1.20,67.90,39.50,12.10,0.00,0.00
1957,2023-07-30,澎湖縣,全區,91.30,87.80,0.90,78.20,25.80,0.00,0.00,0.00
1958,2023-07-30,澎湖縣,6個月-4歲,43.80,26.10,2.10,0.30,0.00,0.00,0.00,0.00
1959,2023-07-30,澎湖縣,5-11歲,86.80,71.10,0.50,32.40,0.30,0.00,0.00,0.00
1960,2023-07-30,澎湖縣,12-17歲,96.70,90.10,0.00,75.20,29.90,0.00,0.00,0.00
1961,2023-07-30,澎湖縣,18-29歲,97.70,95.70,0.50,87.10,18.00,0.00,0.00,0.00
1962,2023-07-30,澎湖縣,30-49歲,95.90,93.50,0.80,86.30,23.10,0.00,0.00,0.00
1963,2023-07-30,澎湖縣,50-64歲,92.90,90.70,1.20,83.70,29.50,0.00,0.00,0.00
1964,2023-07-30,澎湖縣,65-74歲,91.60,89.60,1.10,83.80,45.50,13.50,0.00,0.00
1965,2023-07-30,澎湖縣,75歲以上,78.60,75.10,1.20,67.70,39.40,12.00,0.00,0.00
2212,2023-07-23,澎湖縣,全區,91.30,87.80,0.90,78.20,25.80,0.00,0.00,0.00
2213,2023-07-23,澎湖縣,6個月-4歲,44.10,26.20,2.00,0.30,0.00,0.00,0.00,0.00
2214,2023-07-23,澎湖縣,5-11歲,86.80,71.20,0.50,32.50,0.30,0.00,0.00,0.00
2215,2023-07-23,澎湖縣,12-17歲,96.90,90.30,0.00,75.50,30.00,0.00,0.00,0.00
2216,2023-07-23,澎湖縣,18-29歲,97.80,95.80,0.50,87.20,18.00,0.00,0.00,0.00
2217,2023-07-23,澎湖縣,30-49歲,95.90,93.60,0.80,86.30,23.10,0.00,0.00,0.00
2218,2023-07-23,澎湖縣,50-64歲,92.90,90.70,1.20,83.70,29.50,0.00,0.00,0.00
2219,2023-07-23,澎湖縣,65-74歲,91.50,89.50,1.10,83.70,45.50,13.50,0.00,0.00
2220,2023-07-23,澎湖縣,75歲以上,78.50,75.10,1.20,67.60,39.40,12.00,0.00,0.00
2467,2023-07-16,澎湖縣,全區,91.20,87.70,0.90,78.10,25.70,0.00,0.00,0.00
2468,2023-07-16,澎湖縣,6個月-4歲,44.70,26.40,2.00,0.30,0.00,0.00,0.00,0.00
2469,2023-07-16,澎湖縣,5-11歲,86.70,71.10,0.50,32.40,0.30,0.00,0.00,0.00
2470,2023-07-16,澎湖縣,12-17歲,96.80,90.30,0.00,75.60,30.10,0.00,0.00,0.00
2471,2023-07-16,澎湖縣,18-29歲,96.70,94.60,0.50,86.20,17.70,0.00,0.00,0.00
2472,2023-07-16,澎湖縣,30-49歲,95.90,93.60,0.80,86.30,23.10,0.00,0.00,0.00
2473,2023-07-16,澎湖縣,50-64歲,93.00,90.80,1.20,83.80,29.50,0.00,0.00,0.00
2474,2023-07-16,澎湖縣,65-74歲,91.90,89.90,1.10,84.10,45.60,13.50,0.00,0.00
2475,2023-07-16,澎湖縣,75歲以上,78.30,74.90,1.20,67.40,39.20,12.00,0.00,0.00
2722,2023-07-09,澎湖縣,全區,91.20,87.70,0.90,78.10,25.70,0.00,0.00,0.00
2723,2023-07-09,澎湖縣,6個月-4歲,44.70,26.30,2.00,0.30,0.00,0.00,0.00,0.00
2724,2023-07-09,澎湖縣,5-11歲,86.60,71.10,0.50,32.40,0.30,0.00,0.00,0.00
2725,2023-07-09,澎湖縣,12-17歲,96.90,90.30,0.00,75.70,30.30,0.00,0.00,0.00
2726,2023-07-09,澎湖縣,18-29歲,96.70,94.70,0.50,86.20,17.70,0.00,0.00,0.00
2727,2023-07-09,澎湖縣,30-49歲,95.90,93.60,0.80,86.30,23.10,0.00,0.00,0.00
2728,2023-07-09,澎湖縣,50-64歲,93.00,90.80,1.20,83.80,29.50,0.00,0.00,0.00
2729,2023-07-09,澎湖縣,65-74歲,91.80,89.80,1.10,84.00,45.60,13.50,0.00,0.00
2730,2023-07-09,澎湖縣,75歲以上,78.20,74.80,1.20,67.40,39.20,11.90,0.00,0.00
2977,2023-07-02,澎湖縣,全區,91.30,87.70,0.90,78.10,25.70,0.00,0.00,0.00
2978,2023-07-02,澎湖縣,6個月-4歲,45.00,26.50,2.00,0.20,0.00,0.00,0.00,0.00
2979,2023-07-02,澎湖縣,5-11歲,86.70,71.30,0.50,32.60,0.30,0.00,0.00,0.00
2980,2023-07-02,澎湖縣,12-17歲,96.80,90.30,0.00,75.70,30.40,0.00,0.00,0.00
2981,2023-07-02,澎湖縣,18-29歲,97.00,95.00,0.50,86.50,17.70,0.00,0.00,0.00
2982,2023-07-02,澎湖縣,30-49歲,95.90,93.50,0.80,86.30,23.10,0.00,0.00,0.00
2983,2023-07-02,澎湖縣,50-64歲,93.00,90.70,1.20,83.70,29.60,0.00,0.00,0.00
2984,2023-07-02,澎湖縣,65-74歲,91.70,89.70,1.10,83.90,45.50,13.50,0.00,0.00
2985,2023-07-02,澎湖縣,75歲以上,78.30,74.80,1.20,67.40,39.20,11.90,0.00,0.00
3232,2023-06-25,澎湖縣,全區,91.30,87.70,0.90,78.20,25.70,0.00,0.00,0.00
3233,2023-06-25,澎湖縣,6個月-4歲,45.00,26.40,1.90,0.20,0.00,0.00,0.00,0.00
3234,2023-06-25,澎湖縣,5-11歲,86.80,71.50,0.40,32.70,0.30,0.00,0.00,0.00
3235,2023-06-25,澎湖縣,12-17歲,96.80,90.30,0.00,75.80,30.40,0.00,0.00,0.00
3236,2023-06-25,澎湖縣,18-29歲,97.20,95.20,0.50,86.70,17.70,0.00,0.00,0.00
3237,2023-06-25,澎湖縣,30-49歲,95.90,93.60,0.80,86.30,23.10,0.00,0.00,0.00
3238,2023-06-25,澎湖縣,50-64歲,93.00,90.70,1.20,83.70,29.50,0.00,0.00,0.00
3239,2023-06-25,澎湖縣,65-74歲,91.50,89.50,1.10,83.80,45.50,13.50,0.00,0.00
3240,2023-06-25,澎湖縣,75歲以上,78.30,74.80,1.20,67.40,39.10,11.90,0.00,0.00
3487,2023-06-18,澎湖縣,全區,91.30,87.70,0.90,78.20,25.70,0.00,0.00,0.00
3488,2023-06-18,澎湖縣,6個月-4歲,45.10,26.40,1.80,0.20,0.00,0.00,0.00,0.00
3489,2023-06-18,澎湖縣,5-11歲,86.80,71.50,0.40,32.70,0.30,0.00,0.00,0.00
3490,2023-06-18,澎湖縣,12-17歲,96.80,90.30,0.00,75.90,30.50,0.00,0.00,0.00
3491,2023-06-18,澎湖縣,18-29歲,97.40,95.40,0.50,86.80,17.70,0.00,0.00,0.00
3492,2023-06-18,澎湖縣,30-49歲,95.90,93.60,0.80,86.40,23.00,0.00,0.00,0.00
3493,2023-06-18,澎湖縣,50-64歲,92.90,90.70,1.20,83.70,29.50,0.00,0.00,0.00
3494,2023-06-18,澎湖縣,65-74歲,91.40,89.40,1.10,83.60,45.30,13.40,0.00,0.00
3495,2023-06-18,澎湖縣,75歲以上,78.30,74.80,1.20,67.30,39.10,11.80,0.00,0.00
3742,2023-06-10,澎湖縣,全區,91.40,87.80,0.90,78.20,25.70,0.00,0.00,0.00
3743,2023-06-10,澎湖縣,6個月-4歲,45.20,26.30,1.90,0.20,0.00,0.00,0.00,0.00
3744,2023-06-10,澎湖縣,5-11歲,87.20,71.90,0.40,32.80,0.30,0.00,0.00,0.00
3745,2023-06-10,澎湖縣,12-17歲,96.30,89.90,0.00,75.60,30.30,0.00,0.00,0.00
3746,2023-06-10,澎湖縣,18-29歲,97.40,95.40,0.50,86.80,17.70,0.00,0.00,0.00
3747,2023-06-10,澎湖縣,30-49歲,95.90,93.60,0.80,86.30,23.00,0.00,0.00,0.00
3748,2023-06-10,澎湖縣,50-64歲,93.00,90.80,1.20,83.70,29.60,0.00,0.00,0.00
3749,2023-06-10,澎湖縣,65-74歲,91.80,89.80,1.10,84.00,45.60,13.40,0.00,0.00
3750,2023-06-10,澎湖縣,75歲以上,78.10,74.60,1.20,67.10,39.00,11.70,0.00,0.00
3997,2023-06-03,澎湖縣,全區,91.40,87.80,0.90,78.20,25.70,0.00,0.00,0.00
3998,2023-06-03,澎湖縣,6個月-4歲,45.10,26.20,1.80,0.00,0.00,0.00,0.00,0.00
3999,2023-06-03,澎湖縣,5-11歲,87.30,71.90,0.40,32.70,0.30,0.00,0.00,0.00
4000,2023-06-03,澎湖縣,12-17歲,96.40,90.00,0.00,75.60,30.40,0.00,0.00,0.00
4001,2023-06-03,澎湖縣,18-29歲,97.70,95.60,0.50,87.00,17.60,0.00,0.00,0.00
4002,2023-06-03,澎湖縣,30-49歲,95.90,93.60,0.80,86.30,23.00,0.00,0.00,0.00
4003,2023-06-03,澎湖縣,50-64歲,93.00,90.70,1.20,83.70,29.60,0.00,0.00,0.00
4004,2023-06-03,澎湖縣,65-74歲,91.80,89.80,1.20,83.90,45.50,13.40,0.00,0.00
4005,2023-06-03,澎湖縣,75歲以上,78.10,74.60,1.20,67.10,39.00,11.70,0.00,0.00
4252,2023-05-27,澎湖縣,全區,91.40,87.80,0.90,78.20,25.60,0.00,0.00,0.00
4253,2023-05-27,澎湖縣,6個月-4歲,45.20,26.30,1.90,0.00,0.00,0.00,0.00,0.00
4254,2023-05-27,澎湖縣,5-11歲,87.30,71.90,0.40,32.80,0.30,0.00,0.00,0.00
4255,2023-05-27,澎湖縣,12-17歲,96.40,90.10,0.00,75.70,30.60,0.00,0.00,0.00
4256,2023-05-27,澎湖縣,18-29歲,97.90,95.80,0.50,87.20,17.60,0.00,0.00,0.00
4257,2023-05-27,澎湖縣,30-49歲,95.90,93.60,0.80,86.40,23.00,0.00,0.00,0.00
4258,2023-05-27,澎湖縣,50-64歲,92.90,90.70,1.20,83.60,29.50,0.00,0.00,0.00
4259,2023-05-27,澎湖縣,65-74歲,91.60,89.60,1.20,83.70,45.40,13.30,0.00,0.00
4260,2023-05-27,澎湖縣,75歲以上,78.10,74.60,1.20,67.00,38.90,11.60,0.00,0.00
4507,2023-04-30,澎湖縣,全區,91.40,87.80,0.90,78.20,25.50,0.00,0.00,0.00
4508,2023-04-30,澎湖縣,6個月-4歲,45.30,26.40,1.80,0.00,0.00,0.00,0.00,0.00
4509,2023-04-30,澎湖縣,5-11歲,87.90,72.70,0.40,33.10,0.30,0.00,0.00,0.00
4510,2023-04-30,澎湖縣,12-17歲,96.30,90.10,0.00,76.00,30.90,0.00,0.00,0.00
4511,2023-04-30,澎湖縣,18-29歲,98.00,95.90,0.50,87.40,17.50,0.00,0.00,0.00
4512,2023-04-30,澎湖縣,30-49歲,96.00,93.70,0.80,86.40,22.80,0.00,0.00,0.00
4513,2023-04-30,澎湖縣,50-64歲,93.00,90.80,1.20,83.70,29.50,0.00,0.00,0.00
4514,2023-04-30,澎湖縣,65-74歲,91.40,89.40,1.20,83.50,45.30,13.20,0.00,0.00
4515,2023-04-30,澎湖縣,75歲以上,78.10,74.50,1.20,66.80,38.80,11.40,0.00,0.00
4762,2023-04-24,澎湖縣,全區,91.40,87.80,0.90,78.20,25.50,0.00,0.00,0.00
4763,2023-04-24,澎湖縣,6個月-4歲,45.60,26.50,1.80,0.00,0.00,0.00,0.00,0.00
4764,2023-04-24,澎湖縣,5-11歲,87.80,72.50,0.30,33.10,0.30,0.00,0.00,0.00
4765,2023-04-24,澎湖縣,12-17歲,96.40,90.10,0.00,76.10,31.00,0.00,0.00,0.00
4766,2023-04-24,澎湖縣,18-29歲,98.00,95.90,0.50,87.30,17.50,0.00,0.00,0.00
4767,2023-04-24,澎湖縣,30-49歲,96.00,93.70,0.80,86.40,22.70,0.00,0.00,0.00
4768,2023-04-24,澎湖縣,50-64歲,93.00,90.70,1.20,83.70,29.40,0.00,0.00,0.00
4769,2023-04-24,澎湖縣,65-74歲,91.30,89.20,1.20,83.40,45.20,13.10,0.00,0.00
4770,2023-04-24,澎湖縣,75歲以上,78.00,74.50,1.20,66.80,38.70,11.40,0.00,0.00
5017,2023-04-17,澎湖縣,全區,91.40,87.80,0.90,78.20,25.40,0.00,0.00,0.00
5018,2023-04-17,澎湖縣,6個月-4歲,45.90,26.50,1.70,0.00,0.00,0.00,0.00,0.00
5019,2023-04-17,澎湖縣,5-11歲,87.60,72.50,0.30,33.10,0.20,0.00,0.00,0.00
5020,2023-04-17,澎湖縣,12-17歲,96.60,90.30,0.00,76.20,30.90,0.00,0.00,0.00
5021,2023-04-17,澎湖縣,18-29歲,98.10,96.00,0.50,87.40,17.30,0.00,0.00,0.00
5022,2023-04-17,澎湖縣,30-49歲,95.90,93.60,0.80,86.30,22.60,0.00,0.00,0.00
5023,2023-04-17,澎湖縣,50-64歲,92.90,90.70,1.20,83.60,29.30,0.00,0.00,0.00
5024,2023-04-17,澎湖縣,65-74歲,91.20,89.20,1.20,83.30,45.10,12.80,0.00,0.00
5025,2023-04-17,澎湖縣,75歲以上,78.00,74.50,1.20,66.80,38.70,11.30,0.00,0.00
5272,2023-04-10,澎湖縣,全區,91.40,87.80,0.90,78.10,25.30,0.00,0.00,0.00
5273,2023-04-10,澎湖縣,6個月-4歲,46.50,26.80,1.60,0.00,0.00,0.00,0.00,0.00
5274,2023-04-10,澎湖縣,5-11歲,87.60,72.40,0.30,33.00,0.20,0.00,0.00,0.00
5275,2023-04-10,澎湖縣,12-17歲,96.80,90.60,0.00,76.50,31.00,0.00,0.00,0.00
5276,2023-04-10,澎湖縣,18-29歲,98.10,96.00,0.50,87.40,17.20,0.00,0.00,0.00
5277,2023-04-10,澎湖縣,30-49歲,95.90,93.60,0.80,86.30,22.50,0.00,0.00,0.00
5278,2023-04-10,澎湖縣,50-64歲,92.70,90.50,1.20,83.50,29.20,0.00,0.00,0.00
5279,2023-04-10,澎湖縣,65-74歲,91.10,89.10,1.20,83.20,45.00,12.60,0.00,0.00
5280,2023-04-10,澎湖縣,75歲以上,78.00,74.40,1.20,66.70,38.50,10.90,0.00,0.00
5527,2023-04-05,澎湖縣,全區,91.40,87.80,0.90,78.10,25.20,0.00,0.00,0.00
5528,2023-04-05,澎湖縣,6個月-4歲,46.00,26.50,1.50,0.00,0.00,0.00,0.00,0.00
5529,2023-04-05,澎湖縣,5-11歲,86.30,71.40,0.30,32.50,0.20,0.00,0.00,0.00
5530,2023-04-05,澎湖縣,12-17歲,96.00,89.70,0.00,75.90,30.70,0.00,0.00,0.00
5531,2023-04-05,澎湖縣,18-29歲,97.80,95.70,0.50,87.10,17.10,0.00,0.00,0.00
5532,2023-04-05,澎湖縣,30-49歲,96.00,93.60,0.80,86.40,22.40,0.00,0.00,0.00
5533,2023-04-05,澎湖縣,50-64歲,93.20,90.90,1.20,83.90,29.30,0.00,0.00,0.00
5534,2023-04-05,澎湖縣,65-74歲,91.90,89.90,1.20,83.90,45.30,12.50,0.00,0.00
5535,2023-04-05,澎湖縣,75歲以上,78.00,74.30,1.20,66.60,38.50,10.70,0.00,0.00
5782,2023-03-27,澎湖縣,全區,91.40,87.70,0.90,78.10,25.10,0.00,0.00,0.00
5783,2023-03-27,澎湖縣,6個月-4歲,46.30,26.60,1.50,0.00,0.00,0.00,0.00,0.00
5784,2023-03-27,澎湖縣,5-11歲,86.60,71.60,0.30,32.60,0.10,0.00,0.00,0.00
5785,2023-03-27,澎湖縣,12-17歲,96.10,89.80,0.00,75.90,30.90,0.00,0.00,0.00
5786,2023-03-27,澎湖縣,18-29歲,97.70,95.60,0.50,87.00,16.90,0.00,0.00,0.00
5787,2023-03-27,澎湖縣,30-49歲,96.00,93.70,0.80,86.40,22.30,0.00,0.00,0.00
5788,2023-03-27,澎湖縣,50-64歲,93.00,90.70,1.20,83.70,29.20,0.00,0.00,0.00
5789,2023-03-27,澎湖縣,65-74歲,91.80,89.70,1.20,83.70,45.30,12.30,0.00,0.00
5790,2023-03-27,澎湖縣,75歲以上,77.90,74.20,1.20,66.60,38.30,10.50,0.00,0.00
6037,2023-03-20,澎湖縣,全區,91.40,87.80,0.90,78.10,25.30,0.00,0.00,0.00
6038,2023-03-20,澎湖縣,6個月-4歲,46.50,26.80,1.60,0.00,0.00,0.00,0.00,0.00
6039,2023-03-20,澎湖縣,5-11歲,87.60,72.40,0.30,33.00,0.20,0.00,0.00,0.00
6040,2023-03-20,澎湖縣,12-17歲,96.80,90.60,0.00,76.50,31.00,0.00,0.00,0.00
6041,2023-03-20,澎湖縣,18-29歲,98.10,96.00,0.50,87.40,17.20,0.00,0.00,0.00
6042,2023-03-20,澎湖縣,30-49歲,95.90,93.60,0.80,86.30,22.50,0.00,0.00,0.00
6043,2023-03-20,澎湖縣,50-64歲,92.70,90.50,1.20,83.50,29.20,0.00,0.00,0.00
6044,2023-03-20,澎湖縣,65-74歲,91.10,89.10,1.20,83.20,45.00,12.60,0.00,0.00
6045,2023-03-20,澎湖縣,75歲以上,78.00,74.40,1.20,66.70,38.50,10.90,0.00,0.00
6292,2023-03-13,澎湖縣,全區,91.30,87.70,0.90,78.00,24.90,0.00,0.00,0.00
6293,2023-03-13,澎湖縣,6個月-4歲,46.70,26.70,1.50,0.00,0.00,0.00,0.00,0.00
6294,2023-03-13,澎湖縣,5-11歲,87.00,71.70,0.30,32.20,0.10,0.00,0.00,0.00
6295,2023-03-13,澎湖縣,12-17歲,96.30,89.90,0.00,76.10,31.00,0.00,0.00,0.00
6296,2023-03-13,澎湖縣,18-29歲,97.90,95.80,0.50,87.10,16.70,0.00,0.00,0.00
6297,2023-03-13,澎湖縣,30-49歲,95.90,93.60,0.80,86.30,22.00,0.00,0.00,0.00
6298,2023-03-13,澎湖縣,50-64歲,92.80,90.50,1.20,83.40,28.90,0.00,0.00,0.00
6299,2023-03-13,澎湖縣,65-74歲,91.60,89.50,1.20,83.60,44.90,11.70,0.00,0.00
6300,2023-03-13,澎湖縣,75歲以上,77.70,74.00,1.20,66.40,38.00,9.80,0.00,0.00
6547,2023-03-06,澎湖縣,全區,91.30,87.60,0.90,77.90,24.70,0.00,0.00,0.00
6548,2023-03-06,澎湖縣,6個月-4歲,46.60,26.60,1.50,0.00,0.00,0.00,0.00,0.00
6549,2023-03-06,澎湖縣,5-11歲,87.40,71.90,0.30,32.20,0.10,0.00,0.00,0.00
6550,2023-03-06,澎湖縣,12-17歲,96.30,90.00,0.00,76.20,31.00,0.00,0.00,0.00
6551,2023-03-06,澎湖縣,18-29歲,98.00,95.80,0.50,87.20,16.60,0.00,0.00,0.00
6552,2023-03-06,澎湖縣,30-49歲,95.90,93.60,0.80,86.20,21.80,0.00,0.00,0.00
6553,2023-03-06,澎湖縣,50-64歲,92.80,90.50,1.20,83.40,28.70,0.00,0.00,0.00
6554,2023-03-06,澎湖縣,65-74歲,91.50,89.40,1.20,83.50,44.70,11.20,0.00,0.00
6555,2023-03-06,澎湖縣,75歲以上,77.60,73.90,1.20,66.30,37.80,9.50,0.00,0.00
6802,2023-02-28,澎湖縣,全區,91.30,87.60,0.90,77.90,24.60,0.00,0.00,0.00
6803,2023-02-28,澎湖縣,6個月-4歲,46.60,26.50,1.40,0.00,0.00,0.00,0.00,0.00
6804,2023-02-28,澎湖縣,5-11歲,87.50,71.90,0.30,32.10,0.10,0.00,0.00,0.00
6805,2023-02-28,澎湖縣,12-17歲,96.50,90.20,0.00,76.40,31.20,0.00,0.00,0.00
6806,2023-02-28,澎湖縣,18-29歲,98.00,95.90,0.50,87.10,16.40,0.00,0.00,0.00
6807,2023-02-28,澎湖縣,30-49歲,95.90,93.60,0.80,86.20,21.60,0.00,0.00,0.00
6808,2023-02-28,澎湖縣,50-64歲,92.70,90.50,1.20,83.40,28.60,0.00,0.00,0.00
6809,2023-02-28,澎湖縣,65-74歲,91.50,89.40,1.20,83.50,44.60,10.90,0.00,0.00
6810,2023-02-28,澎湖縣,75歲以上,77.40,73.80,1.20,66.10,37.70,9.30,0.00,0.00
7057,2023-02-20,澎湖縣,全區,91.30,87.60,0.90,77.90,24.40,0.00,0.00,0.00
7058,2023-02-20,澎湖縣,6個月-4歲,46.90,26.30,1.40,0.00,0.00,0.00,0.00,0.00
7059,2023-02-20,澎湖縣,5-11歲,87.60,71.80,0.30,31.80,0.10,0.00,0.00,0.00
7060,2023-02-20,澎湖縣,12-17歲,96.40,90.10,0.00,76.60,31.10,0.00,0.00,0.00
7061,2023-02-20,澎湖縣,18-29歲,98.00,95.90,0.60,87.10,16.10,0.00,0.00,0.00
7062,2023-02-20,澎湖縣,30-49歲,95.90,93.60,0.80,86.20,21.30,0.00,0.00,0.00
7063,2023-02-20,澎湖縣,50-64歲,92.80,90.50,1.20,83.40,28.40,0.00,0.00,0.00
7064,2023-02-20,澎湖縣,65-74歲,91.40,89.20,1.20,83.30,44.50,10.60,0.00,0.00
7065,2023-02-20,澎湖縣,75歲以上,77.10,73.60,1.20,65.90,37.50,8.90,0.00,0.00
